fr,gloss,category
Leur chien est petit.,POSS-3-PL CHIEN PETIT,possessifs
Son livre est ennuyeux.,POSS-3 LIVRE ENNUYEUX,possessifs
Votre maison est petite.,POSS-2-PL MAISON PETITE,possessifs
Leur chien est calme.,POSS-3-PL CHIEN CALME,possessifs
Ma sœur a un chien.,POSS-1 SŒUR CHIEN,possessifs
Son sac est bleu.,POSS-3 SAC BLEU,possessifs
Notre chien est petit.,POSS-1-PL CHIEN PETIT,possessifs
Mon sac est noir.,POSS-1 SAC NOIR,possessifs
Ta copine est sympa.,POSS-2 COPINE SYMPA,possessifs
Votre projet est intéressant.,POSS-2-PL PROJET INTÉRESSANT,possessifs
Leurs parents sont stricts.,POSS-3-PL PARENT+ STRICT,possessifs
Son chat est mignon.,POSS-3 CHAT MIGNON,possessifs
Leurs enfants sont grands.,POSS-3-PL ENFANT+ GRAND,possessifs
Sa sœur est gentille.,POSS-3 SŒUR GENTIL,possessifs
Votre fils est intelligent.,POSS-2-PL FILS INTELLIGENT,possessifs
Leurs filles sont jolies.,POSS-3-PL FILLE+ JOLI,possessifs
Mon frère est fort.,POSS-1 FRÈRE FORT,possessifs
Ta sœur est belle.,POSS-2 SŒUR BELLE,possessifs
Son père est grand.,POSS-3 PÈRE GRAND,possessifs
Notre fils est sage.,POSS-1-PL FILS SAGE,possessifs
Votre fille est belle.,POSS-2-PL FILLE BELLE,possessifs
Leurs enfants sont mignons.,POSS-3-PL ENFANT+ MIGNON,possessifs
Notre équipe est gagnante.,POSS-1-PL ÉQUIPE GAINNANT,possessifs
Leurs équipes sont bonnes.,POSS-3-PL ÉQUIPE+ BON,possessifs
Ma famille est grande.,POSS-1 FAMILLE GRAND,possessifs
Ton père est gentil.,POSS-2 PÈRE GENTIL,possessifs
Notre famille est unie.,POSS-1-PL FAMILLE UNI,possessifs
Leurs familles sont grandes.,POSS-3-PL FAMILLE+ GRAND,possessifs
Son vélo est neuf.,POSS-3 VÉLO NEUF,possessifs
Notre voiture est grande.,POSS-1-PL VOITURE GRAND,possessifs
Votre vélo est rapide.,POSS-2-PL VÉLO RAPIDE,possessifs
Leurs voitures sont neuves.,POSS-3-PL VOITURE+ NEUF,possessifs
Mon portable est cassé.,POSS-1 PORTABLE CASSER,possessifs
Ta mère fait du pain.,POSS-2 MÈRE PAIN FAIRE,possessifs
Votre voiture est propre.,POSS-2-PL VOITURE PROPRE,possessifs
Leurs amis viennent souvent.,POSS-3-PL AMI+ VENIR SOUVENT,possessifs
Ma voiture est garée devant.,POSS-1 VOITURE GARER DEVANT,possessifs
Votre chien est méchant.,POSS-2-PL CHIEN MÉCHANT,possessifs
Leurs chats sont mignons.,POSS-3-PL CHAT+ MIGNON,possessifs
Votre professeur est sévère.,POSS-2-PL PROFESSEUR SÉVÈRE,possessifs
Leurs professeurs sont cool.,POSS-3-PL PROFESSEUR+ COOL,possessifs
Notre classe est grande.,POSS-1-PL CLASSE GRAND,possessifs
Votre classe est petite.,POSS-2-PL CLASSE PETIT,possessifs
Leurs classes sont bruyantes.,POSS-3-PL CLASSE+ BRUYANT,possessifs
Ton vélo est bleu.,POSS-2 VÉLO BLEU,possessifs
Son vélo est vert.,POSS-3 VÉLO VERT,possessifs
Notre voiture est noire.,POSS-1-PL VOITURE NOIR,possessifs
Votre voiture est blanche.,POSS-2-PL VOITURE BLANC,possessifs
Leurs voitures sont rapides.,POSS-3-PL VOITURE+ RAPIDE,possessifs
Ta valise est grande.,POSS-2 VALISE GRAND,possessifs
Notre valise est lourde.,POSS-1-PL VALISE LOURD,possessifs
Votre sac est léger.,POSS-2-PL SAC LÉGER,possessifs
Leurs valises sont grandes.,POSS-3-PL VALISE+ GRAND,possessifs
Ma mère est gentille.,POSS-1 MÈRE GENTIL,possessifs
Ton père est sévère.,POSS-2 PÈRE SÉVÈRE,possessifs
Son frère est sympa.,POSS-3 FRÈRE SYMPA,possessifs
Notre professeur est cool.,POSS-1-PL PROFESSEUR COOL,possessifs
Votre professeur est gentil.,POSS-2-PL PROFESSEUR GENTIL,possessifs
Leurs professeurs sont sévères.,POSS-3-PL PROFESSEUR+ SÉVÈRE,possessifs
Leurs parents sont fiers.,POSS-3-PL PARENT FIER,possessifs
Ton vélo est rapide.,POSS-2 VÉLO RAPIDE,possessifs
Son téléphone est cassé.,POSS-3 TÉLÉPHONE CASSER,possessifs
Votre restaurant est bon.,POSS-2-PL RESTAURANT BON,possessifs
Leurs amis sont drôles.,POSS-3-PL AMI DRÔLE,possessifs
Notre maison a une nouvelle porte.,POSS-1-PL MAISON PORTE NOUVEAU,possessifs
Ton père a un nouveau costume.,POSS-2 PÈRE COSTUME NOUVEAU,possessifs
Son ordinateur a un nouveau logiciel.,POSS-3 ORDINATEUR LOGICIEL NOUVEAU,possessifs
Notre chien a un nouveau panier.,POSS-1-PL CHIEN PANIER NOUVEAU,possessifs
Leurs amis ont de nouveaux projets.,POSS-3-PL AMI PROJET NOUVEAU,possessifs
Ma sœur a une nouvelle voiture.,POSS-1 SOEUR VOITURE NOUVEAU,possessifs
Ton frère a un nouveau vélo.,POSS-2 FRÈRE VÉLO NOUVEAU,possessifs
Son chien a un nouveau jouet.,POSS-3 CHIEN JOUET NOUVEAU,possessifs
Notre maison a une nouvelle fenêtre.,POSS-1-PL MAISON FENÊTRE NOUVEAU,possessifs
Votre jardin a de nouvelles plantes.,POSS-2-PL JARDIN PLANTE NOUVEAU,possessifs
Leurs enfants ont de nouveaux livres.,POSS-3-PL ENFANT+ LIVRE NOUVEAU,possessifs
Ma mère a une nouvelle recette.,POSS-1 MÈRE RECETTE NOUVEAU,possessifs
Ton père a un nouveau travail.,POSS-2 PÈRE TRAVAIL NOUVEAU,possessifs
Son ordinateur a un nouveau programme.,POSS-3 ORDINATEUR PROGRAMME NOUVEAU,possessifs
Notre chien a un nouveau collier.,POSS-1-PL CHIEN COLLIER NOUVEAU,possessifs
Votre restaurant a un nouveau chef.,POSS-2-PL RESTAURANT CHEF NOUVEAU,possessifs
Leurs amis ont de nouveaux amis.,POSS-3-PL AMI NOUVEAU,possessifs
Ton frère a une nouvelle guitare.,POSS-2 FRÈRE GUITARE NOUVEAU,possessifs
Son chien a un nouveau panier.,POSS-3 CHIEN PANIER NOUVEAU,possessifs
Ma sœur aime les fraises.,POSS-1 SŒUR FRAISE AIMER,possessifs
Ton frère a un vélo.,POSS-2 FRÈRE VÉLO AVOIR,possessifs
Leurs enfants ont des jouets.,POSS-3-PL ENFANT+ JOUET+ AVOIR,possessifs
Ma mère a une recette.,POSS-1 MÈRE RECETTE AVOIR,possessifs
Ton père a un outil.,POSS-2 PÈRE OUTIL AVOIR,possessifs
Son frère a un livre.,POSS-3 FRÈRE LIVRE AVOIR,possessifs
Notre chien a une balle.,POSS-1-PL CHIEN BALLE AVOIR,possessifs
Leurs parents ont des amis.,POSS-3-PL PARENT+ AMI+ AVOIR,possessifs
Ton frère aime le foot.,POSS-2 FRÈRE FOOT AIMER,possessifs
Son chien aime courir.,POSS-3 CHIEN COURIR AIMER,possessifs
Notre famille aime voyager.,POSS-1-PL FAMILLE VOYAGER AIMER,possessifs
Votre chien aime jouer.,POSS-2-PL CHIEN JOUER AIMER,possessifs
Leurs enfants aiment l'école.,POSS-3-PL ENFANT+ ÉCOLE AIMER,possessifs
Ma mère aime cuisiner.,POSS-1 MÈRE CUISINER AIMER,possessifs
Ton père aime bricoler.,POSS-2 PÈRE BRICOLER AIMER,possessifs
Son frère aime lire.,POSS-3 FRÈRE LIRE AIMER,possessifs
Notre chien aime dormir.,POSS-1-PL CHIEN DORMIR AIMER,possessifs
Votre jardin aime le soleil.,POSS-2-PL JARDIN SOLEIL AIMER,possessifs
Leurs parents aiment les fleurs.,POSS-3-PL PARENT+ FLEUR+ AIMER,possessifs
Ma sœur a un nouveau jouet.,POSS-1 SŒUR JOUET NOUVEAU AVOIR,possessifs
Notre famille a une nouvelle maison.,POSS-1-PL FAMILLE MAISON NOUVEAU AVOIR,possessifs
Votre chien a un nouveau jouet.,POSS-2-PL CHIEN JOUET NOUVEAU AVOIR,possessifs
Notre chien est très affectueux.,POSS-1-PL CHIEN AFFECTUEUX,possessifs
Mon sac est sur la table.,POSS-1 SAC TABLE,possessifs
Notre projet est terminé.,POSS-1-PL PROJET TERMINER,possessifs
Votre café est trop chaud.,POSS-2-PL CAFÉ CHAUD,possessifs
Leurs idées sont créatives.,POSS-3-PL IDÉE+ CRÉATIF,possessifs
Ton bureau est en désordre.,POSS-2 BUREAU DÉSORDRE,possessifs
Votre chien aboie beaucoup.,POSS-2-PL CHIEN ABOYER,possessifs
Ton chien est gentil.,POSS-2 CHIEN GENTIL,possessifs
Son appartement est grand.,POSS-3 APPARTEMENT GRAND,possessifs
Son chien a un collier rouge.,POSS-3 CHIEN COLLIER ROUGE,possessifs
Notre maison a une grande piscine.,POSS-1-PL MAISON PISCINE GRAND,possessifs
Votre entreprise a un nouveau projet.,POSS-2-PL ENTREPRISE PROJET NOUVEAU,possessifs
Son fils a une nouvelle école.,POSS-3 FILS ÉCOLE NOUVEAU,possessifs
Notre ville a un nouveau parc.,POSS-1-PL VILLE PARC NOUVEAU,possessifs
Votre pays a une nouvelle loi.,POSS-2-PL PAYS LOI NOUVEAU,possessifs
Leurs amis ont de nouvelles idées.,POSS-3-PL AMI+ IDÉE+ NOUVEAU,possessifs
Ma sœur a un nouveau téléphone.,POSS-1 SŒUR TÉLÉPHONE NOUVEAU,possessifs
Son chat a un nouveau jouet.,POSS-3 CHAT JOUET NOUVEAU,possessifs
Notre équipe a un nouveau joueur.,POSS-1-PL ÉQUIPE JOUEUR NOUVEAU,possessifs
Votre entreprise a un nouveau bureau.,POSS-2-PL ENTREPRISE BUREAU NOUVEAU,possessifs
Leurs enfants ont une nouvelle école.,POSS-3-PL ENFANT+ ÉCOLE NOUVEAU,possessifs
Ton père a une nouvelle voiture.,POSS-2 PÈRE VOITURE NOUVEAU,possessifs
Son fils a un nouveau vélo.,POSS-3 FILS VÉLO NOUVEAU,possessifs
Notre ville a un nouveau stade.,POSS-1-PL VILLE STADE NOUVEAU,possessifs
Votre pays a une nouvelle équipe.,POSS-2-PL PAYS ÉQUIPE NOUVEAU,possessifs
Son sac est vert.,POSS-3 SAC VERT,possessifs
Notre sac est rouge.,POSS-1-PL SAC ROUGE,possessifs
Votre sac est jaune.,POSS-2-PL SAC JAUNE,possessifs
Leur sac est rose.,POSS-3-PL SAC ROSE,possessifs
Notre professeur est intelligent.,POSS-1-PL PROFESSEUR INTELLIGENT,possessifs
Votre enfant est mignon.,POSS-2-PL ENFANT MIGNON,possessifs
Leur chien est gentil.,POSS-3-PL CHIEN GENTIL,possessifs
Votre appartement est petit.,POSS-2-PL APPARTEMENT PETIT,possessifs
Leur jardin est grand.,POSS-3-PL JARDIN GRAND,possessifs
Son ami a une voiture.,POSS-3 AMI VOITURE AVOIR,possessifs
Notre famille a une maison.,POSS-1-PL FAMILLE MAISON AVOIR,possessifs
Votre entreprise a un bureau.,POSS-2-PL ENTREPRISE BUREAU AVOIR,possessifs
Leur équipe a un stade.,POSS-3-PL ÉQUIPE STADE AVOIR,possessifs
Ma mère a une voiture.,POSS-1 MÈRE VOITURE AVOIR,possessifs
Ton père a un vélo.,POSS-2 PÈRE VÉLO AVOIR,possessifs
Son frère a un ordinateur.,POSS-3 FRÈRE ORDINATEUR AVOIR,possessifs
Notre professeur a un stylo.,POSS-1-PL PROFESSEUR STYLO AVOIR,possessifs
Votre enfant a un ballon.,POSS-2-PL ENFANT BALLON AVOIR,possessifs
Leur chien a une balle.,POSS-3-PL CHIEN BALLE AVOIR,possessifs
Ton frère a un pantalon.,POSS-2 FRÈRE PANTALON AVOIR,possessifs
Son ami a une montre.,POSS-3 AMI MONTRER AVOIR,possessifs
Notre famille a une table.,POSS-1-PL FAMILLE TABLE AVOIR,possessifs
Votre entreprise a un ordinateur.,POSS-2-PL ENTREPRISE ORDINATEUR AVOIR,possessifs
Leur équipe a un ballon.,POSS-3-PL ÉQUIPE BALLON AVOIR,possessifs
Ma mère a une cuisine.,POSS-1 MÈRE CUISINE AVOIR,possessifs
Ton père a un garage.,POSS-2 PÈRE GARAGE AVOIR,possessifs
Son frère a un bureau.,POSS-3 FRÈRE BUREAU AVOIR,possessifs
Leurs voisins sont sympathiques.,POSS-3-PL VOISIN+ SYMPATHIQUE,possessifs
Son téléphone est récent.,POSS-3 TÉLÉPHONE RÉCENT,possessifs
Ma sœur adore les pizzas.,POSS-1 SŒUR PIZZA AIMER,possessifs
Ton frère adore les jeux vidéo.,POSS-2 FRÈRE JEU+ VIDÉO AIMER,possessifs
Votre chien est joueur.,POSS-2-PL CHIEN JOUEUR,possessifs
Ma tante habite à Paris.,POSS-1 TANTE PARIS HABITER,possessifs
Ton oncle est médecin.,POSS-2 ONCLE MÉDECIN,possessifs
Notre chat est noir.,POSS-1-PL CHAT NOIR,possessifs
Votre chien est blanc.,POSS-2-PL CHIEN BLANC,possessifs
Ma mère fait du sport.,POSS-1 MÈRE SPORT FAIRE,possessifs
Ton père fait du vélo.,POSS-2 PÈRE VÉLO FAIRE,possessifs
Votre chien est noir.,POSS-2-PL CHIEN NOIR,possessifs
Ton frère travaille dans une usine.,POSS-2 FRÈRE USINE TRAVAILLER,possessifs
Ma sœur aime le chocolat.,POSS-1 SŒUR CHOCOLAT AIMER,possessifs
Son chien court vite.,POSS-3 CHIEN COURIR VITE,possessifs
Leur enfant dort.,POSS-3-PL ENFANT DORMIR,possessifs
Notre maison est belle.,POSS-1-PL MAISON BELLE,possessifs
Votre chien aboie.,POSS-2-PL CHIEN ABOYER,possessifs
Ma sœur joue du piano.,POSS-1 SŒUR PIANO JOUER,possessifs
Ton frère lit beaucoup.,POSS-2 FRÈRE LIRE BEACOUP,possessifs
Ton frère est très intelligent.,POSS-2 FRÈRE INTELLIGENT,possessifs
Leurs amis viennent dîner.,POSS-3-PL AMI+ DÎNER VENIR,possessifs
Ton frère travaille dans une entreprise.,POSS-2 FRÈRE ENTREPRISE TRAVAILLER,possessifs
Son chien aboie tout le temps.,POSS-3 CHIEN TEMPS+ ABOYER,possessifs
Notre voiture est en panne.,POSS-1-PL VOITURE PANNE,possessifs
Leur jardin est rempli de fleurs.,POSS-3-PL JARDIN FLEUR+ PLEIN,possessifs
Leur chat est très affectueux.,POSS-3-PL CHAT AFFECTUEUX,possessifs
Son frère joue au football.,POSS-3 FRÈRE FOOTBALL JOUER,possessifs
Votre professeur est sympa.,POSS-2-PL PROFESSEUR SYMPA,possessifs
Leur professeur est sympa.,POSS-3-PL PROFESSEUR SYMPA,possessifs
Ma sœur va au cinéma.,POSS-1 SŒUR CINÉMA ALLER,possessifs
Ton frère va au cinéma.,POSS-2 FRÈRE CINÉMA ALLER,possessifs
Son frère va au cinéma.,POSS-3 FRÈRE CINÉMA ALLER,possessifs
Notre frère va au cinéma.,POSS-1-PL FRÈRE CINÉMA ALLER,possessifs
Votre frère va au cinéma.,POSS-2-PL FRÈRE CINÉMA ALLER,possessifs
Leur frère va au cinéma.,POSS-3-PL FRÈRE CINÉMA ALLER,possessifs
Ma mère va au cinéma.,POSS-1 MÈRE CINÉMA ALLER,possessifs
Ton père va au cinéma.,POSS-2 PÈRE CINÉMA ALLER,possessifs
Son père va au cinéma.,POSS-3 PÈRE CINÉMA ALLER,possessifs
Notre père va au cinéma.,POSS-1-PL PÈRE CINÉMA ALLER,possessifs
Votre père va au cinéma.,POSS-2-PL PÈRE CINÉMA ALLER,possessifs
Leur père va au cinéma.,POSS-3-PL PÈRE CINÉMA ALLER,possessifs
Ma sœur adore les fruits.,POSS-1 SŒUR FRUIT+ AIMER,possessifs
Ton frère travaille dans un bureau.,POSS-2 FRÈRE TRAVAILLER BUREAU,possessifs
Son sac est joli.,POSS-3 SAC JOLI,possessifs
Ma sœur adore les pommes.,POSS-1 SOEUR POMME ADORER,possessifs
Mon cousin vient de rentrer de l'école.,POSS-1 COUSIN ÉCOLE RENTRER,possessifs
Les oiseaux chantent dans les arbres.,OISEAU+ ARBRE+ CHANTER,pluriels
Les voitures roulent vite sur l'autoroute.,VOITURE+ AUTOROUTE ROULER VITE,pluriels
Les étudiants étudient à la bibliothèque.,ETUDIANT+ BIBLIOTHEQUE ETUDIER,pluriels
Les fleurs sont belles dans le jardin.,FLEUR+ JARDIN BELLE,pluriels
Les chats dorment sur le canapé.,CHAT+ CANAPE DORMIR,pluriels
Les livres sont sur l'étagère.,LIVRE+ ETAGERE,pluriels
Les enfants mangent des bonbons.,ENFANT+ BONBON+ MANGER,pluriels
Les pommes sont dans le panier.,POMME+ PANIER,pluriels
Les voitures sont garées devant la maison.,VOITURE+ MAISON GARER DEVANT,pluriels
Les élèves écrivent avec des crayons.,ELEVE+ CRAYON+ ECRIRE AVEC,pluriels
Les oiseaux volent dans le ciel.,OISEAU+ CIEL VOLER,pluriels
Les chiens aboient dans le parc.,CHIEN+ PARC ABOYER,pluriels
Les enfants jouent avec des ballons.,ENFANT+ BALLON+ JOUER AVEC,pluriels
Les voitures sont garées dans le parking.,VOITURE+ PARKING GARER,pluriels
Les fleurs sont dans le vase.,FLEUR+ VASE,pluriels
Les chats jouent avec des pelotes de laine.,CHAT+ PELOTE+ LAINE JOUER AVEC,pluriels
Les livres sont sur la table.,LIVRE+ TABLE,pluriels
Les enfants mangent des fruits.,ENFANT+ FRUIT+ MANGER,pluriels
Les voitures roulent sur la route.,VOITURE+ ROUTE ROULER,pluriels
Les élèves lisent des livres.,ELEVE+ LIVRE+ LIRE,pluriels
Les oiseaux nichent dans les arbres.,OISEAU+ ARBRE+ NICHER,pluriels
Les chiens courent dans le jardin.,CHIEN+ JARDIN COURIR,pluriels
Les enfants jouent au football.,ENFANT+ FOOTBALL JOUER,pluriels
Les voitures sont dans le garage.,VOITURE+ GARAGE,pluriels
Les fleurs sont dans le jardin.,FLEUR+ JARDIN,pluriels
Les chats dorment sur le tapis.,CHAT+ TAPIS DORMIR,pluriels
Les livres sont dans le sac.,LIVRE+ SAC,pluriels
Les enfants mangent des sandwiches.,ENFANT+ SANDWICH+ MANGER,pluriels
Les voitures roulent sur l'autoroute.,VOITURE+ AUTOROUTE ROULER,pluriels
Les élèves écrivent des lettres.,ELEVE+ LETTRE+ ECRIRE,pluriels
Les chiens aboient dans le jardin.,CHIEN+ JARDIN ABOYER,pluriels
Les enfants jouent avec des jouets.,ENFANT+ JOUET+ JOUER AVEC,pluriels
Les chats jouent avec des souris.,CHAT+ SOURIS JOUER AVEC,pluriels
Les enfants mangent des gâteaux.,ENFANT+ GATEAU+ MANGER,pluriels
Les élèves lisent des magazines.,ELEVE+ MAGAZINE+ LIRE,pluriels
Les chiens courent dans le parc.,CHIEN+ PARC COURIR,pluriels
Les enfants jouent au basket.,ENFANT+ BASKET JOUER,pluriels
Les voitures sont dans le parking.,VOITURE+ PARKING,pluriels
Les chats dorment sur le lit.,CHAT+ LIT DORMIR,pluriels
Les enfants mangent des glaces.,ENFANT+ GLACE+ MANGER,pluriels
Les chiens aboient dans le quartier.,CHIEN+ QUARTIER ABOYER,pluriels
Les élèves écrivent avec des stylos.,ELEVE+ STYLO+ ECRIRE,pluriels
Les arbres sont verts.,ARBRE+ VERT,pluriels
Les fleurs sont rouges.,FLEUR+ ROUGE,pluriels
Les voitures sont rapides.,VOITURE+ RAPIDE,pluriels
Les livres sont intéressants.,LIVRE+ INTERESSANT,pluriels
Les élèves sont concentrés.,ELEVE+ CONCENTRER,pluriels
Les chiens sont fidèles.,CHIEN+ FIDELE,pluriels
Les fleurs sont parfumées.,FLEUR+ PARFUME,pluriels
Les oiseaux migrent au printemps.,OISEAU+ PRINTEMPS MIGRER,pluriels
Les voitures consomment du carburant.,VOITURE+ CARBURANT CONSOMMER,pluriels
Les enfants aiment les glaces.,ENFANT+ GLACE+ AIMER,pluriels
Les chiens sont dans le jardin.,CHIEN+ JARDIN,pluriels
Les élèves ont des devoirs.,ELEVE+ DEVOIR+,pluriels
Les fleurs sont dans un vase.,FLEUR+ VASE,pluriels
Les oiseaux construisent des nids.,OISEAU+ NID CONSTRUIRE,pluriels
Les voitures ont des pneus.,VOITURE+ PNEU+,pluriels
Les enfants jouent au parc.,ENFANT+ PARC JOUER,pluriels
Les chiens aboient la nuit.,CHIEN+ NUIT ABOYER,pluriels
Les élèves ont des crayons.,ELEVE+ CRAYON+,pluriels
Les fleurs sont dans le champ.,FLEUR+ CHAMP,pluriels
Les oiseaux volent bas.,OISEAU+ BAS VOLER,pluriels
Les livres sont sur le bureau.,LIVRE+ BUREAU,pluriels
Les chiens sont dans la maison.,CHIEN+ MAISON,pluriels
Les élèves ont des stylos.,ELEVE+ STYLO+,pluriels
Les fleurs sont dans le pot.,FLEUR+ POT,pluriels
Les oiseaux chantent le matin.,OISEAU+ MATIN CHANTER,pluriels
Les voitures sont dans la rue.,VOITURE+ RUE,pluriels
Les enfants jouent au ballon.,ENFANT+ BALLON JOUER,pluriels
Les livres sont dans la bibliothèque.,LIVRE+ BIBLIOTHEQUE,pluriels
Les élèves ont des cahiers.,ELEVE+ CAHIER+,pluriels
Les fleurs sont belles.,FLEUR+ BELLE,pluriels
Les voitures roulent vite.,VOITURE+ VITE ROULER,pluriels
Les étudiants étudient pour l'examen.,ETUDIANT+ EXAMEN ETUDIER,pluriels
Les chiens aboient fort.,CHIEN+ FORT ABOYER,pluriels
Les montagnes sont hautes.,MONTAGNE+ HAUT,pluriels
Les voitures sont neuves.,VOITURE+ NEUF,pluriels
Les enfants sont heureux.,ENFANT+ HEUREUX,pluriels
Les étudiants sont intelligents.,ETUDIANT+ INTELLIGENT,pluriels
Les chiens sont gentils.,CHIEN+ GENTIL,pluriels
Les chats sont mignons.,CHAT+ MIGNON,pluriels
Les arbres sont grands.,ARBRE+ GRAND,pluriels
Les montagnes sont imposantes.,MONTAGNE+ IMPOSANT,pluriels
Les enfants sont fatigués.,ENFANT+ FATIGUE,pluriels
Les livres sont épais.,LIVRE+ EPAIS,pluriels
Les oiseaux sont colorés.,OISEAU+ COLORE,pluriels
Les voitures sont chères.,VOITURE+ CHER,pluriels
Les enfants sont sages.,ENFANT+ SAGE,pluriels
Les étudiants sont studieux.,ETUDIANT+ STUDIEUX,pluriels
Les chiens sont bruyants.,CHIEN+ BRUYANT,pluriels
Les chats sont calmes.,CHAT+ CALME,pluriels
Les arbres sont forts.,ARBRE+ FORT,pluriels
Les montagnes sont impressionnantes.,MONTAGNE+ IMPRESSIONNANT,pluriels
Les voitures sont modernes.,VOITURE+ MODERNE,pluriels
Les enfants sont créatifs.,ENFANT+ CREATIF,pluriels
Les livres sont lourds.,LIVRE+ LOURD,pluriels
Les fleurs sont fraîches.,FLEUR+ FRAIS,pluriels
Les oiseaux sont rapides.,OISEAU+ RAPIDE,pluriels
Les voitures sont anciennes.,VOITURE+ ANCIEN,pluriels
Les enfants sont énergiques.,ENFANT+ ENERGIQUE,pluriels
Les étudiants sont motivés.,ETUDIANT+ MOTIVE,pluriels
Les chiens sont joueurs.,CHIEN+ JOUEUR,pluriels
Les chats sont indépendants.,CHAT+ INDEPENDANT,pluriels
Les arbres sont anciens.,ARBRE+ ANCIEN,pluriels
Les montagnes sont majestueuses.,MONTAGNE+ MAJESTUEUX,pluriels
Les voitures sont sportives.,VOITURE+ SPORTIF,pluriels
Les enfants sont joyeux.,ENFANT+ JOYEUX,pluriels
Les étudiants étudient pour les examens.,ETUDIANT+ EXAMEN+ ETUDIER,pluriels
Les arbres sont verts en été.,ARBRE+ ETE VERT,pluriels
Les musiciens jouent de la musique.,MUSICIEN+ MUSIQUE JOUER,pluriels
Les élèves écoutent le professeur.,ELEVE+ PROFESSEUR+ ECouter,pluriels
Les voitures sont garées dans la rue.,VOITURE+ RUE GARER,pluriels
Les fleurs sont fanées.,FLEUR+ FANE,pluriels
Les enfants chantent des chansons.,ENFANT+ CHANSON+ CHANTER,pluriels
Les musiciens jouent de la guitare.,MUSICIEN+ GUITARE JOUER,pluriels
Les pommes sont rouges.,POMME+ ROUGE,pluriels
Les élèves écrivent des exercices.,ELEVE+ EXERCICE+ ECRIRE,pluriels
Les arbres sont hauts.,ARBRE+ HAUT,pluriels
Les musiciens jouent du piano.,MUSICIEN+ PIANO JOUER,pluriels
Les enfants mangent des sandwichs.,ENFANT+ SANDWICH+ MANGER,pluriels
Les pommes sont sucrées.,POMME+ SUCRE,pluriels
Les élèves lisent des romans.,ELEVE+ ROMAN+ LIRE,pluriels
Les enfants jouent aux échecs.,ENFANT+ ECHEC+ JOUER,pluriels
Les chiens aboient dans la rue.,CHIEN+ RUE ABOYER,pluriels
Les arbres sont vieux.,ARBRE+ VIEUX,pluriels
Les musiciens jouent de la batterie.,MUSICIEN+ BATTERIE JOUER,pluriels
Les enfants mangent des frites.,ENFANT+ FRITE+ MANGER,pluriels
Les pommes sont vertes.,POMME+ VERT,pluriels
Les voitures sont lentes.,VOITURE+ LENT,pluriels
Les enfants jouent au tennis.,ENFANT+ TENNIS JOUER,pluriels
Les chiens courent dans le champ.,CHIEN+ CHAMP COURIR,pluriels
Les enfants mangent des pommes.,ENFANT+ POMME+ MANGER,pluriels
Les élèves écrivent des essais.,ELEVE+ ESSAI+ ECRIRE,pluriels
Les arbres sont verts dans le parc.,ARBRE+ PARC VERT,pluriels
Les fleurs sont rouges et jaunes.,FLEUR+ ROUGE JAUNE,pluriels
Les chats aiment les souris.,CHAT+ SOURIS+ AIMER,pluriels
Les élèves aiment les mathématiques.,ELEVE+ MATHEMATIQUE+ AIMER,pluriels
Les chiens aiment courir.,CHIEN+ COURIR AIMER,pluriels
Les enfants aiment les jeux vidéo.,ENFANT+ JEU+ VIDEO+ AIMER,pluriels
Les enfants aiment les bonbons.,ENFANT+ BONBON+ AIMER,pluriels
Les chats aiment les poissons.,CHAT+ POISSON+ AIMER,pluriels
Les voitures sont confortables.,VOITURE+ CONFORTABLE,pluriels
Les élèves aiment les sciences.,ELEVE+ SCIENCE+ AIMER,pluriels
Les chiens aiment les promenades.,CHIEN+ PROMENADE+ AIMER,pluriels
Les enfants aiment les dessins animés.,ENFANT+ DESSIN+ ANIME+ AIMER,pluriels
Les enfants aiment les jouets.,ENFANT+ JOUET+ AIMER,pluriels
Les chats aiment les oiseaux.,CHAT+ OISEAU+ AIMER,pluriels
Les voitures sont silencieuses.,VOITURE+ SILENCIEUX,pluriels
Les élèves aiment l'histoire.,ELEVE+ HISTOIRE+ AIMER,pluriels
Les chiens aiment les os.,CHIEN+ OS+ AIMER,pluriels
Les enfants aiment les gâteaux.,ENFANT+ GATEAU+ AIMER,pluriels
Les livres sont légers.,LIVRE+ LEGER,pluriels
Les enfants aiment les ballons.,ENFANT+ BALLON+ AIMER,pluriels
Les chats aiment les chats.,CHAT+ CHAT+ AIMER,pluriels
Les musiciens jouent de la flûte.,MUSICIEN+ FLUTE JOUER,pluriels
Les voitures sont bruyantes.,VOITURE+ BRUYANT,pluriels
Les employés travaillent dur.,EMPLOYÉ+ TRAVAIL DUR,pluriels
Les étudiants ont des devoirs.,ÉTUDIANT+ DEVOIR+ AVOIR,pluriels
Les chats aiment le lait.,CHAT+ LAIT AIMER,pluriels
Les employés ont des réunions.,EMPLOYÉ+ RÉUNION+ AVOIR,pluriels
Les enfants ont des crayons.,ENFANT+ CRAYON+ AVOIR,pluriels
Les oiseaux ont des ailes.,OISEAU+ AILE+ AVOIR,pluriels
Les livres ont des pages.,LIVRE+ PAGE+ AVOIR,pluriels
Les fleurs ont des pétales.,FLEUR+ PÉTALE+ AVOIR,pluriels
Les étudiants ont des sacs.,ÉTUDIANT+ SAC+ AVOIR,pluriels
Les chats ont des griffes.,CHAT+ GRIFFE+ AVOIR,pluriels
