fr,gloss,category
"Ce film est long, pourtant il est captivant.",FILM LONG MAIS CAPTIVANT,phrases_complexes_mais
"Le musée est fermé, mais nous visitons quand même les jardins.",MUSÉE FERMÉ MAIS IX-1-PL VISITER QUAND-MÊME JARDIN,phrases_complexes_mais
"Elle est timide, cependant elle danse très bien.",IX-3 TIMIDE MAIS DANSE TRÈS BIEN,phrases_complexes_mais
"Il pleut, pourtant nous allons au concert.",PLUIE MAIS IX-1-PL ALLER CONCERT,phrases_complexes_mais
"Je n'aime pas les romans policiers, mais ce livre est intéressant.",IX-1 PAS AIMER ROMAN POLICIER MAIS LIVRE INTÉRESSANT,phrases_complexes_mais
"La tour est ancienne, mais elle est bien conservée.",TOUR ANCIEN MAIS BIEN CONSERVÉ,phrases_complexes_mais
"Il est jeune, pourtant il a beaucoup d'expérience.",IX-3 JEUNE MAIS EXPÉRIENCE,phrases_complexes_mais
"Elle ne parle pas français, mais elle comprend un peu.",IX-3 PAS PARLER FRANÇAIS MAIS COMPRENDRE PEU,phrases_complexes_mais
"Le restaurant est cher, cependant la nourriture est délicieuse.",RESTAURANT CHER MAIS NOURRITURE DÉLICIEUSE,phrases_complexes_mais
"Je n'aime pas les musées, mais cette exposition est fascinante.",IX-1 PAS AIMER MUSÉE MAIS EXPOSITION FASCINANT,phrases_complexes_mais
"Il fait froid, pourtant nous allons à la plage.",FROID MAIS IX-1-PL ALLER PLAGE,phrases_complexes_mais
"Elle est petite, mais elle a un grand cœur.",IX-3 PETIT MAIS GRAND CŒUR,phrases_complexes_mais
"Je n'aime pas les films d'horreur, mais celui-ci est passionnant.",IX-1 PAS AIMER FILM HORREUR MAIS PASSIONNANT,phrases_complexes_mais
"La ville est bruyante, pourtant j'aime y vivre.",VILLE BRUYANT MAIS IX-1 AIMER VIVRE,phrases_complexes_mais
"Il est vieux, mais il est encore très actif.",IX-3 VIEUX MAIS ACTIF,phrases_complexes_mais
"Elle ne connaît pas la ville, mais elle se débrouille bien.",IX-3 PAS CONNAÎTRE VILLE MAIS DÉBROUILLER BIEN,phrases_complexes_mais
"Le livre est épais, cependant il est facile à lire.",LIVRE ÉPAIS MAIS FACILE LIRE,phrases_complexes_mais
"Je n'aime pas les voyages en avion, mais celui-ci était agréable.",IX-1 PAS AIMER VOYAGE AVION MAIS AGRÉABLE,phrases_complexes_mais
"Il est timide, pourtant il a parlé devant tout le monde.",IX-3 TIMIDE MAIS PARLER DEVANT TOUT MONDE,phrases_complexes_mais
"Elle est occupée, mais elle trouve toujours du temps pour ses amis.",IX-3 OCCUPÉ MAIS TROUVER TEMPS AMIS,phrases_complexes_mais
"Je n'aime pas les sports d'hiver, mais le ski est amusant.",IX-1 PAS AIMER SPORT HIVER MAIS SKI AMUSANT,phrases_complexes_mais
"La route est longue, pourtant nous arrivons bientôt.",ROUTE LONGUE MAIS IX-1-PL ARRIVER BÔN,phrases_complexes_mais
"Il est fatigué, mais il continue à travailler.",IX-3 FATIGUÉ MAIS CONTINUER TRAVAILLER,phrases_complexes_mais
"Elle est nerveuse, cependant elle a bien réussi son examen.",IX-3 NERVEUX MAIS BIEN RÉUSSIR EXAMEN,phrases_complexes_mais
"Je n'aime pas les légumes, mais ces carottes sont délicieuses.",IX-1 PAS AIMER LÉGUME MAIS CAROTTE DÉLICIEUX,phrases_complexes_mais
"Le chemin est escarpé, pourtant nous continuons.",CHEMIN ESCARPÉ MAIS IX-1-PL CONTINUER,phrases_complexes_mais
"Il est distrait, mais il est très intelligent.",IX-3 DISTRAIT MAIS TRÈS INTELLIGENT,phrases_complexes_mais
"Elle est pressée, mais elle prend le temps de discuter.",IX-3 PRESSÉ MAIS PRENDRE TEMPS DISCUTER,phrases_complexes_mais
"Je n'aime pas les mathématiques, mais cette équation est intéressante.",IX-1 PAS AIMER MATHÉMATIQUE MAIS ÉQUATION INTÉRESSANT,phrases_complexes_mais
"La maison est vieille, mais elle est très confortable.",MAISON VIEUX MAIS TRÈS CONFORTABLE,phrases_complexes_mais
"Il est timide, pourtant il a présenté son projet devant tout le monde.",IX-3 TIMIDE MAIS PRÉSENTER PROJET DEVANT TOUT MONDE,phrases_complexes_mais
"Elle est occupée, mais elle a trouvé le temps de m'aider.",IX-3 OCCUPÉ MAIS TROUVER TEMPS AIDER IX-1,phrases_complexes_mais
"Je n'aime pas les films d'action, mais celui-ci est captivant.",IX-1 PAS AIMER FILM ACTION MAIS CAPTIVANT,phrases_complexes_mais
"La ville est bruyante, pourtant j'apprécie son ambiance.",VILLE BRUYANT MAIS IX-1 APPRÉCIER AMBIANCE,phrases_complexes_mais
"Il est vieux, mais il a encore beaucoup d'énergie.",IX-3 VIEUX MAIS ÉNERGIE,phrases_complexes_mais
"Elle ne connaît pas la région, mais elle se repère bien.",IX-3 PAS CONNAÎTRE RÉGION MAIS REPÉRER BIEN,phrases_complexes_mais
"Le livre est complexe, cependant il est très instructif.",LIVRE COMPLEXE MAIS TRÈS INSTRUCTIF,phrases_complexes_mais
"Je n'aime pas les voyages en train, mais celui-ci était agréable.",IX-1 PAS AIMER VOYAGE TRAIN MAIS AGRÉABLE,phrases_complexes_mais
"Il est timide, pourtant il a participé à la réunion.",IX-3 TIMIDE MAIS PARTICIPER RÉUNION,phrases_complexes_mais
"Elle est occupée, mais elle a réussi à venir.",IX-3 OCCUPÉ MAIS RÉUSSIR VENIR,phrases_complexes_mais
"Je n'aime pas les sports d'équipe, mais le football est amusant.",IX-1 PAS AIMER SPORT ÉQUIPE MAIS FOOTBALL AMUSANT,phrases_complexes_mais
"La route est sinueuse, pourtant nous arrivons bientôt.",ROUTE SINUEUX MAIS IX-1-PL ARRIVER BÔN,phrases_complexes_mais
"Il est fatigué, mais il a terminé son travail.",IX-3 FATIGUÉ MAIS TERMINER TRAVAIL,phrases_complexes_mais
"Elle est nerveuse, cependant elle a bien présenté son exposé.",IX-3 NERVEUX MAIS BIEN PRÉSENTER EXPOSÉ,phrases_complexes_mais
"Je n'aime pas les fruits de mer, mais ces crevettes sont délicieuses.",IX-1 PAS AIMER FRUIT MER MAIS CREVETTE DÉLICIEUX,phrases_complexes_mais
"Le chemin est boueux, pourtant nous continuons.",CHEMIN BOUEUX MAIS IX-1-PL CONTINUER,phrases_complexes_mais
"Il est distrait, mais il a bien compris la leçon.",IX-3 DISTRAIT MAIS BIEN COMPRENDRE LEÇON,phrases_complexes_mais
"Elle est pressée, mais elle a pris le temps de m'écouter.",IX-3 PRESSÉ MAIS PRENDRE TEMPS ÉCOUTER IX-1,phrases_complexes_mais
"Je n'aime pas les sciences, mais cette expérience est fascinante.",IX-1 PAS AIMER SCIENCE MAIS EXPÉRIENCE FASCINANT,phrases_complexes_mais
"La maison est petite, mais elle est très accueillante.",MAISON PETIT MAIS TRÈS ACCUEILLANT,phrases_complexes_mais
Il a un bureau spacieux mais il travaille souvent chez lui.,IX-3 BUREAU SPACIEUX MAIS IX-3 TRAVAILLER SOUVENT CHEZ-LUI,phrases_complexes_mais
Elle est timide mais elle adore parler de son travail.,IX-3 TIMIDE MAIS IX-3 ADORER PARLER TRAVAIL,phrases_complexes_mais
"Le projet est difficile, cependant il est motivé.",PROJET DIFFICILE MAIS IX-3 MOTIVÉ,phrases_complexes_mais
Il aime son travail mais il est stressé.,IX-3 AIMER TRAVAIL MAIS IX-3 STRESSÉ,phrases_complexes_mais
"Elle a beaucoup de travail, pourtant elle sourit toujours.",IX-3 TRAVAIL+ MAIS IX-3 SOURIRE TOUJOURS,phrases_complexes_mais
Il est en retard mais il finit toujours à l'heure.,IX-3 RETARD MAIS IX-3 FINIR HEURE,phrases_complexes_mais
Elle a un poste important mais elle reste humble.,IX-3 POSTE IMPORTANT MAIS IX-3 RESTER HUMBLE,phrases_complexes_mais
"Le bureau est bruyant, cependant il se concentre.",BUREAU BRUYANT MAIS IX-3 SE CONCENTRER,phrases_complexes_mais
Il a peur de parler en public mais il le fait quand même.,IX-3 PEUR PARLER PUBLIC MAIS IX-3 FAIRE QUAND-MÊME,phrases_complexes_mais
Elle est fatiguée mais elle continue de travailler.,IX-3 FATIGUÉE MAIS IX-3 CONTINUER TRAVAILLER,phrases_complexes_mais
"Le projet est ennuyeux, pourtant il est passionné.",PROJET ENNuyeux MAIS IX-3 PASSIONNÉ,phrases_complexes_mais
Il a un salaire bas mais il est heureux.,IX-3 SALAIRE BAS MAIS IX-3 HEUREUX,phrases_complexes_mais
Elle a peur de l'échec mais elle essaie quand même.,IX-3 PEUR ÉCHEC MAIS IX-3 ESSAYER QUAND-MÊME,phrases_complexes_mais
"Le travail est monotone, cependant il est patient.",TRAVAIL MONOTONE MAIS IX-3 PATIENT,phrases_complexes_mais
Il est timide mais il ose parler.,IX-3 TIMIDE MAIS IX-3 OSER PARLER,phrases_complexes_mais
Elle a un bureau petit mais elle l'aime bien.,IX-3 BUREAU PETIT MAIS IX-3 AIMER BIEN,phrases_complexes_mais
Le travail est difficile mais il est déterminé.,TRAVAIL DIFFICILE MAIS IX-3 DÉTERMINÉ,phrases_complexes_mais
Il a peur de l'inconnu mais il explore.,IX-3 PEUR INCONNU MAIS IX-3 EXPLORER,phrases_complexes_mais
Elle est stressée mais elle reste calme.,IX-3 STRESSÉE MAIS IX-3 RESTER CALME,phrases_complexes_mais
"Le projet est compliqué, pourtant il est confiant.",PROJET COMPLIQUÉ MAIS IX-3 CONFIANT,phrases_complexes_mais
Il a un patron strict mais il s'adapte.,IX-3 PATRON STRICT MAIS IX-3 S'ADAPTER,phrases_complexes_mais
Elle a peur de l'échec mais elle persévère.,IX-3 PEUR ÉCHEC MAIS IX-3 PERSÉVÉRER,phrases_complexes_mais
J'ai peu d'argent mais je suis heureux.,IX-1 PEU ARGENT MAIS IX-1 HEUREUX,phrases_complexes_mais
Tu as beaucoup d'argent cependant tu es triste.,IX-2 BEAUCOUP ARGENT MAIS IX-2 TRISTE,phrases_complexes_mais
Il veut acheter une voiture pourtant il n'a pas assez.,IX-3 VOULOIR ACHETER VOITURE MAIS PAS ASSEZ,phrases_complexes_mais
Elle économise pourtant elle dépense trop.,IX-3 ÉCONOMISER MAIS DÉPENSER TROP,phrases_complexes_mais
Nous avons un budget serré mais nous voyageons.,IX-1-PL BUDGET SERRÉ MAIS VOYAGER,phrases_complexes_mais
Vous avez des dettes cependant vous achetez des vêtements.,IX-2-PL DETTE MAIS ACHETER VÊTEMENT+,phrases_complexes_mais
Ils ont gagné à la loterie mais ils sont stressés.,IX-3-PL GAGNER LOTERIE MAIS STRESSÉ+,phrases_complexes_mais
J'ai un compte en banque mais je n'ai pas de carte.,IX-1 COMPTE BANQUE MAIS PAS CARTE,phrases_complexes_mais
Tu as un salaire élevé cependant tu es endetté.,IX-2 SALAIRE ÉLEVÉ MAIS ENDETTÉ,phrases_complexes_mais
Il a un portefeuille plein pourtant il n'achète rien.,IX-3 PORTEFEUILLE PLEIN MAIS PAS ACHETER RIEN,phrases_complexes_mais
Elle a des économies mais elle ne les utilise pas.,IX-3 ÉCONOMIE+ MAIS PAS UTILISER,phrases_complexes_mais
Nous avons un budget limité mais nous mangeons bien.,IX-1-PL BUDGET LIMITÉ MAIS MANGER BIEN,phrases_complexes_mais
Vous avez des factures à payer cependant vous sortez.,IX-2-PL FACTURE+ PAYER MAIS SORTIR,phrases_complexes_mais
Ils ont des investissements mais ils sont pauvres.,IX-3-PL INVESTISSEMENT+ MAIS PAUVRE+,phrases_complexes_mais
J'ai un compte épargne mais je n'épargne pas.,IX-1 COMPTE ÉPARGNE MAIS PAS ÉPARGNER,phrases_complexes_mais
Tu as un compte courant cependant tu utilises des espèces.,IX-2 COMPTE COURANT MAIS UTILISER ESPÈCE+,phrases_complexes_mais
Il a un compte joint pourtant il ne partage pas.,IX-3 COMPTE JOINT MAIS PAS PARTAGER,phrases_complexes_mais
Elle a un compte bloqué mais elle peut retirer.,IX-3 COMPTE BLOQUÉ MAIS POUVOIR RETIRER,phrases_complexes_mais
Nous avons un compte à terme mais nous retirons tôt.,IX-1-PL COMPTE TERME MAIS RETIRER TÔT,phrases_complexes_mais
Vous avez un compte de dépôt cependant vous ne déposez pas.,IX-2-PL COMPTE DÉPÔT MAIS PAS DÉPOSER,phrases_complexes_mais
Ils ont un compte de crédit mais ils ne paient pas.,IX-3-PL COMPTE CRÉDIT MAIS PAS PAYER,phrases_complexes_mais
J'ai un compte de chèque mais je n'écris pas de chèque.,IX-1 COMPTE CHÈQUE MAIS PAS ÉCRIRE CHÈQUE,phrases_complexes_mais
Tu as un compte de paiement cependant tu utilises de l'argent liquide.,IX-2 COMPTE PAIEMENT MAIS UTILISER ARGENT LIQUIDE,phrases_complexes_mais
Il a un compte de retraite pourtant il ne retire pas.,IX-3 COMPTE RETRAITE MAIS PAS RETIRER,phrases_complexes_mais
Elle a un compte de placement mais elle ne place pas.,IX-3 COMPTE PLACEMENT MAIS PAS PLACER,phrases_complexes_mais
Nous avons un compte de épargne however nous dépensons.,IX-1-PL COMPTE ÉPARGNE MAIS DÉPENSER,phrases_complexes_mais
Vous avez un compte de dépôt cependant vous retirez.,IX-2-PL COMPTE DÉPÔT MAIS RETIRER,phrases_complexes_mais
Ils ont un compte de crédit mais ils ne remboursent pas.,IX-3-PL COMPTE CRÉDIT MAIS PAS REMBOURSER,phrases_complexes_mais
J'ai un compte de chèque mais je n'utilise pas de chèque.,IX-1 COMPTE CHÈQUE MAIS PAS UTILISER CHÈQUE,phrases_complexes_mais
Tu as un compte de paiement cependant tu utilises de l'argent.,IX-2 COMPTE PAIEMENT MAIS UTILISER ARGENT,phrases_complexes_mais
"Tu veux prendre le train, mais je préfère l'avion.",IX-2 VOULOIR PRENDRE TRAIN MAIS IX-1 PRÉFÉRER AVION,phrases_complexes_mais
"Il fait froid, mais nous sortons en vélo.",FROID MAIS IX-1-PL SORTIR VÉLO,phrases_complexes_mais
"Elle a peur des avions, pourtant elle voyage beaucoup.",IX-3 PEUR AVION POURTANT IX-3 VOYAGER BEAUCOUP,phrases_complexes_mais
"Je n'aime pas les embouteillages, mais je conduis quand même.",IX-1 N'AIMER PAS EMBOUTEILLAGE MAIS IX-1 CONDUIRE QUAND-MÊME,phrases_complexes_mais
"Tu as une voiture, mais tu prends le métro.",IX-2 AVOIR VOITURE MAIS IX-2 PRENDRE MÉTRO,phrases_complexes_mais
"Il pleut, mais nous partons en camping.",PLUIE MAIS IX-1-PL PARTIR CAMPING,phrases_complexes_mais
"Elle est pressée, mais elle attend le bus.",IX-3 PRESSÉ MAIS IX-3 ATTENDRE BUS,phrases_complexes_mais
"Je n'ai pas de permis, mais je conduis une moto.",IX-1 N'AVOIR PAS PERMIS MAIS IX-1 CONDUIRE MOTO,phrases_complexes_mais
"Tu as un vélo, mais tu marches.",IX-2 AVOIR VÉLO MAIS IX-2 MARCHER,phrases_complexes_mais
"Il fait nuit, mais nous roulons en voiture.",NUIT MAIS IX-1-PL ROULER VOITURE,phrases_complexes_mais
"Elle a peur des accidents, pourtant elle conduit.",IX-3 PEUR ACCIDENT POURTANT IX-3 CONDUIRE,phrases_complexes_mais
"Je n'aime pas les trains, mais je prends le TGV.",IX-1 N'AIMER PAS TRAIN MAIS IX-1 PRENDRE TGV,phrases_complexes_mais
"Tu as une voiture, mais tu prends le tram.",IX-2 AVOIR VOITURE MAIS IX-2 PRENDRE TRAM,phrases_complexes_mais
"Il fait beau, mais nous restons en voiture.",BEAU TEMPS MAIS IX-1-PL RESTER VOITURE,phrases_complexes_mais
"Elle est fatiguée, mais elle conduit quand même.",IX-3 FATIGUÉ MAIS IX-3 CONDUIRE QUAND-MÊME,phrases_complexes_mais
"Je n'ai pas de vélo, mais je fais du roller.",IX-1 N'AVOIR PAS VÉLO MAIS IX-1 FAIRE ROLLER,phrases_complexes_mais
"Tu as une moto, mais tu prends le bus.",IX-2 AVOIR MOTO MAIS IX-2 PRENDRE BUS,phrases_complexes_mais
"Il fait chaud, mais nous roulons en voiture.",CHAUD MAIS IX-1-PL ROULER VOITURE,phrases_complexes_mais
"Elle a peur des embouteillages, pourtant elle conduit.",IX-3 PEUR EMBOUTEILLAGE POURTANT IX-3 CONDUIRE,phrases_complexes_mais
"Je n'aime pas les bus, mais je prends le car.",IX-1 N'AIMER PAS BUS MAIS IX-1 PRENDRE CAR,phrases_complexes_mais
"Tu as une voiture, mais tu prends le train.",IX-2 AVOIR VOITURE MAIS IX-2 PRENDRE TRAIN,phrases_complexes_mais
"Il fait nuit, mais nous marchons.",NUIT MAIS IX-1-PL MARCHER,phrases_complexes_mais
"Elle est pressée, mais elle attend le tram.",IX-3 PRESSÉ MAIS IX-3 ATTENDRE TRAM,phrases_complexes_mais
"Je n'ai pas de permis, mais je conduis une voiture.",IX-1 N'AVOIR PAS PERMIS MAIS IX-1 CONDUIRE VOITURE,phrases_complexes_mais
"Tu as un vélo, mais tu prends le métro.",IX-2 AVOIR VÉLO MAIS IX-2 PRENDRE MÉTRO,phrases_complexes_mais
"Il fait froid, mais nous roulons en moto.",FROID MAIS IX-1-PL ROULER MOTO,phrases_complexes_mais
"Elle a peur des accidents, pourtant elle roule en vélo.",IX-3 PEUR ACCIDENT POURTANT IX-3 ROULER VÉLO,phrases_complexes_mais
"Je n'aime pas les trains, mais je prends le RER.",IX-1 N'AIMER PAS TRAIN MAIS IX-1 PRENDRE RER,phrases_complexes_mais
"Tu as une voiture, mais tu prends le taxi.",IX-2 AVOIR VOITURE MAIS IX-2 PRENDRE TAXI,phrases_complexes_mais
"Il fait beau, mais nous restons en moto.",BEAU TEMPS MAIS IX-1-PL RESTER MOTO,phrases_complexes_mais
"Elle est fatiguée, mais elle roule en vélo quand même.",IX-3 FATIGUÉ MAIS IX-3 ROULER VÉLO QUAND-MÊME,phrases_complexes_mais
"Je n'ai pas de vélo, mais je fais du skate.",IX-1 N'AVOIR PAS VÉLO MAIS IX-1 FAIRE SKATE,phrases_complexes_mais
"Tu as une moto, mais tu prends le train.",IX-2 AVOIR MOTO MAIS IX-2 PRENDRE TRAIN,phrases_complexes_mais
"Il fait chaud, mais nous marchons.",CHAUD MAIS IX-1-PL MARCHER,phrases_complexes_mais
"Elle a peur des embouteillages, pourtant elle prend le bus.",IX-3 PEUR EMBOUTEILLAGE POURTANT IX-3 PRENDRE BUS,phrases_complexes_mais
"Je n'aime pas les bus, mais je prends le tram.",IX-1 N'AIMER PAS BUS MAIS IX-1 PRENDRE TRAM,phrases_complexes_mais
"Il fait nuit, mais nous roulons en moto.",NUIT MAIS IX-1-PL ROULER MOTO,phrases_complexes_mais
"Elle est pressée, mais elle attend le car.",IX-3 PRESSÉ MAIS IX-3 ATTENDRE CAR,phrases_complexes_mais
"Je n'ai pas de permis, mais je conduis un scooter.",IX-1 N'AVOIR PAS PERMIS MAIS IX-1 CONDUIRE SCOOTER,phrases_complexes_mais
"Tu as un vélo, mais tu prends le taxi.",IX-2 AVOIR VÉLO MAIS IX-2 PRENDRE TAXI,phrases_complexes_mais
"Il fait froid, mais nous roulons en voiture.",FROID MAIS IX-1-PL ROULER VOITURE,phrases_complexes_mais
"Elle a peur des accidents, pourtant elle roule en scooter.",IX-3 PEUR ACCIDENT POURTANT IX-3 ROULER SCOOTER,phrases_complexes_mais
"Tu as une voiture, mais tu prends le bus.",IX-2 AVOIR VOITURE MAIS IX-2 PRENDRE BUS,phrases_complexes_mais
"Il fait beau, mais nous restons en vélo.",BEAU TEMPS MAIS IX-1-PL RESTER VÉLO,phrases_complexes_mais
Je préfère les robes longues mais ma sœur aime les jupes courtes.,IX-1 PRÉFÉRER ROBE+ LONG MAIS POSS-3 JUPE+ COURT,phrases_complexes_mais
"Ce manteau est chaud, cependant il est trop lourd.",MANTEAU CHAUD MAIS TROP LOURD,phrases_complexes_mais
"Tu as acheté des chaussures élégantes, pourtant elles sont inconfortables.",IX-2 ACHETER CHAUSSURE+ ÉLÉGANT MAIS INCONFORTABLE,phrases_complexes_mais
"Il porte un costume, mais il a oublié la cravate.",IX-3 PORTER COSTUME MAIS OUBLIER CRAVATE,phrases_complexes_mais
"Elle adore les accessoires colorés, cependant elle ne met jamais de bijoux.",IX-3 ADORER ACCESSOIRE+ COLORÉ MAIS NE PAS METTRE BIJOU+,phrases_complexes_mais
"Je veux acheter un pull en laine, mais ils sont tous trop chers.",IX-1 VOULOIR ACHETER PULL+ LAINE MAIS TOUS TROP CHER,phrases_complexes_mais
"Tu as choisi une veste en cuir, pourtant tu n'aimes pas le cuir.",IX-2 CHOISIR VESTE+ CUIR MAIS NE PAS AIMER CUIR,phrases_complexes_mais
"Nous avons trouvé des chaussettes assorties, mais elles ne vont pas avec nos chaussures.",IX-1-PL TROUVER CHAUSSETTE+ ASSORTI MAIS NE PAS ALLER AVEC CHAUSSURE+,phrases_complexes_mais
"Si vous avez des questions, n'hésitez pas à les poser.",QUESTION AVOIR SI IX-2-PL HÉSITER NON POSER,phrases_complexes_si_condition
"Quand vous voyagez à l'étranger, vérifiez les formalités.",ÉTRANGER VOYAGER QUAND IX-2-PL VÉRIFIER FORMALITÉ+,phrases_complexes_si_condition
"Si le temps est favorable, nous partirons en excursion.",TEMPS FAVORABLE SI IX-1-PL EXCURSION PARTIR,phrases_complexes_si_condition
"Lorsque vous arrivez à l'aéroport, suivez les indications.",AÉROPORT ARRIVER QUAND IX-2-PL INDICATION+ SUIVRE,phrases_complexes_si_condition
"Si vous préférez, nous pouvons réserver un hôtel.",IX-2 PRÉFÉRER SI IX-1-PL HÔTEL RÉSERVER POUVOIR,phrases_complexes_si_condition
"Quand vous visitez un musée, respectez les règles.",MUSÉE VISITER QUAND IX-2-PL RÈGLE+ RESPECTER,phrases_complexes_si_condition
"Si vous avez besoin d'aide, contactez-nous.",AIDE BESOIN AVOIR SI IX-2-PL CONTACTER-NOUS,phrases_complexes_si_condition
"Lorsque vous réservez un vol, vérifiez les horaires.",VOL RÉSERVER QUAND IX-2-PL HORAIRE+ VÉRIFIER,phrases_complexes_si_condition
"Si vous souhaitez annuler, prévenez-nous à l'avance.",IX-2 SOUHAITER ANNULER SI AVANCE PRÉVENIR-NOUS,phrases_complexes_si_condition
"Quand vous explorez une ville, découvrez ses monuments.",VILLE EXPLORER QUAND IX-2-PL MONUMENT+ DÉCOUVRIR,phrases_complexes_si_condition
"Si vous avez des bagages, déposez-les à l'accueil.",BAGAGE+ AVOIR SI IX-2-PL ACCUEIL DÉPOSER,phrases_complexes_si_condition
"Lorsque vous prenez le train, vérifiez votre billet.",TRAIN PRENDRE QUAND IX-2-PL BILLET VÉRIFIER,phrases_complexes_si_condition
"Si vous avez des questions sur les tarifs, consultez notre site web.",TARIF+ QUESTION AVOIR SI IX-2-PL SITE WEB CONSULTER,phrases_complexes_si_condition
"Quand vous voyagez en groupe, restez ensemble.",GROUPE VOYAGER QUAND IX-2-PL ENSEMBLE RESTER,phrases_complexes_si_condition
"Si vous avez besoin d'un guide, nous pouvons en fournir un.",GUIDE BESOIN AVOIR SI IX-2-PL FOURNIR POUVOIR,phrases_complexes_si_condition
"Lorsque vous visitez un parc, respectez la nature.",PARC VISITER QUAND IX-2-PL NATURE RESPECTER,phrases_complexes_si_condition
"Si vous avez des préférences alimentaires, informez-nous.",PRÉFÉRENCE ALIMENTAIRE AVOIR SI IX-2-PL INFORMER-NOUS,phrases_complexes_si_condition
"Quand vous réservez une table, précisez l'heure.",TABLE RÉSERVER QUAND IX-2-PL HEURE PRÉCISER,phrases_complexes_si_condition
"Si vous avez des documents à remplir, voici un stylo.",DOCUMENT+ REMPLIR AVOIR SI IX-2-PL STYLO VOICI,phrases_complexes_si_condition
"Lorsque vous prenez un taxi, vérifiez le compteur.",TAXI PRENDRE QUAND IX-2-PL COMPTEUR VÉRIFIER,phrases_complexes_si_condition
"Si vous avez des questions sur les activités, demandez au guide.",ACTIVITÉ+ QUESTION AVOIR SI IX-2-PL GUIDE DEMANDER,phrases_complexes_si_condition
"Quand vous visitez un site historique, écoutez les explications.",SITE HISTORIQUE VISITER QUAND IX-2-PL EXPLICATION+ ÉCOUTER,phrases_complexes_si_condition
"Si vous avez des allergies, informez le personnel.",ALLERGIE AVOIR SI IX-2-PL PERSONNEL INFORMER,phrases_complexes_si_condition
"Lorsque vous prenez un avion, arrivez tôt.",AVION PRENDRE QUAND IX-2-PL TÔT ARRIVER,phrases_complexes_si_condition
"Si vous avez des questions sur les transports, consultez le plan.",TRANSPORT+ QUESTION AVOIR SI IX-2-PL PLAN CONSULTER,phrases_complexes_si_condition
"Quand vous voyagez en famille, prévoyez des activités pour tous.",FAMILLE VOYAGER QUAND IX-2-PL ACTIVITÉ+ TOUS PRÉVOIR,phrases_complexes_si_condition
"Si vous avez des questions sur les réservations, contactez l'agence.",RÉSERVATION+ QUESTION AVOIR SI IX-2-PL AGENCE CONTACTER,phrases_complexes_si_condition
"Lorsque vous visitez un marché, goûtez les spécialités locales.",MARCHÉ VISITER QUAND IX-2-PL SPÉCIALITÉ LOCALE GOÛTER,phrases_complexes_si_condition
"Si vous avez des questions sur les horaires, consultez le tableau.",HORAIRE+ QUESTION AVOIR SI IX-2-PL TABLEAU CONSULTER,phrases_complexes_si_condition
"Quand vous prenez un bus, vérifiez la ligne.",BUS PRENDRE QUAND IX-2-PL LIGNE VÉRIFIER,phrases_complexes_si_condition
"Si vous avez des questions sur les visites, demandez au réceptionniste.",VISITE+ QUESTION AVOIR SI IX-2-PL RÉCEPTIONNISTE DEMANDER,phrases_complexes_si_condition
"Lorsque vous voyagez en train, profitez du paysage.",TRAIN VOYAGER QUAND IX-2-PL PAYSAGE PROFITER,phrases_complexes_si_condition
"Si vous avez des questions sur les tarifs, consultez le site web.",TARIF+ QUESTION AVOIR SI IX-2-PL SITE WEB CONSULTER,phrases_complexes_si_condition
"Quand vous visitez un musée, lisez les descriptions.",MUSÉE VISITER QUAND IX-2-PL DESCRIPTION+ LIRE,phrases_complexes_si_condition
"Lorsque vous prenez un avion, vérifiez votre passeport.",AVION PRENDRE QUAND IX-2-PL PASSEPORT VÉRIFIER,phrases_complexes_si_condition
"Si tu veux, nous pouvons visiter le château de Versailles.",IX-2 VOULOIR SI IX-1-PL VERSALLES CHÂTEAU VISITER POUVOIR,phrases_complexes_si_condition
"Quand il pleut, je reste à l'hôtel.",PLEUVOIR QUAND IX-1 HÔTEL RESTER,phrases_complexes_si_condition
"Si vous avez faim, nous pouvons manger dans ce restaurant.",IX-2-PL FAIM AVOIR SI IX-1-PL RESTAURANT MANGER POUVOIR,phrases_complexes_si_condition
"Lorsque je voyage, j'emporte toujours ma carte.",IX-1 VOYAGER QUAND CARTE TOUJOURS EMPORTER,phrases_complexes_si_condition
"Si tu es fatigué, nous pouvons faire une pause.",IX-2 FATIGUER SI IX-1-PL PAUSE FAIRE POUVOIR,phrases_complexes_si_condition
"Quand le train arrive, je descends rapidement.",TRAIN ARRIVER QUAND IX-1 RAPIDEMENT DESCENDRE,phrases_complexes_si_condition
"Si vous avez soif, nous pouvons acheter de l'eau.",IX-2-PL SOIF AVOIR SI IX-1-PL EAU ACHETER POUVOIR,phrases_complexes_si_condition
"Lorsque je suis en vacances, je me détends.",IX-1 VACANCES ÊTRE QUAND DÉTENDRE,phrases_complexes_si_condition
"Si tu as perdu ton passeport, va à la police.",IX-2 PASSEPORT PERDRE SI POLICE ALLER,phrases_complexes_si_condition
"Quand il fait froid, je porte un manteau.",FROID TEMPS QUAND IX-1 MANTEAU PORTER,phrases_complexes_si_condition
"Si vous avez besoin d'aide, demandez-moi.",IX-2-PL AIDE BESOIN AVOIR SI DEMANDER IX-1,phrases_complexes_si_condition
"Lorsque je visite un nouveau pays, je prends des photos.",IX-1 PAYS NOUVEAU VISITER QUAND PHOTO PRENDRE,phrases_complexes_si_condition
