fr,gloss,category
Fais un feu de camp.,FEU-CAMP FAIRE,ordres_imperatif
Nous avons pris le bus pour aller au marché.,IX-1-PL MARCHÉ ALLER BUS PRENDRE,alimentation
Pourquoi tu as arrêté de fumer ?,FUMER ARRÊTER POURQUOI,questions_ouvertes
Ils ont soigné les chiens malades.,IX-3-PL CHIEN MALADE SOIGNER,animaux
Les oiseaux chantent dans le parc.,OISEAU+ PARC CHANTER,lieux_batiments
Ils lisent des livres dans le jardin pendant l'après-midi.,APRÈS-MIDI IX-3-PL JARDIN LIVRE LIRE,loisirs_sport
Le gouvernement a lancé une campagne pour promouvoir le sport.,GOUVERNEMENT CAMPAIGNE SPORT PROMOUVOIR LANCER,loisirs_sport
Les montagnes sont les piliers de la terre.,MONTAIGNE+ PILIER TERRE,meteo_nature
Je me sens bien après une séance de sport.,IX-1 BIEN SE SENTIR SPORT SÉANCE APRÈS,temps_present_habitude
Elle a choisi une robe en coton.,ROBE COTON CHOISIR,adjectifs_descriptifs
"Le mois prochain, ils iront à la plage.",LE MOIS PROCHAIN IX-3-PL PLAGE ALLER,temps
Il a oublié de prendre ses médicaments.,IX-3 MÉDICAMENT PRENDRE OUBLIER,travail
Je ne comprends pas les débats.,IX-1 DÉBAT COMPRENDRE PAS,negation_pas
Nous étudions le français et vous apprenez l'anglais.,IX-1-PL FRANÇAIS ÉTUDIER IX-2-PL ANGLAIS APPRENDRE,phrases_complexes_et
Nous avons dégusté des fromages italiens.,IX-1-PL FROMAGE ITALIEN DÉGUSTER,alimentation
Tu as emprunté un livre de voyage à la bibliothèque de Toronto.,TORONTO IX-2 LIBRAIRIE LIVRE VOYAGE EMPRUNTER,lieux_villes
Elle ne configure pas le pare-feu.,IX-3 PARE-FEU CONFIGURER PAS,negation_pas
Nous avons un avion pour les vacances d’été.,IX-1-PL AVION VACANCES ÉTÉ AVOIR,maison_logement
Où est le produit pour laver le sol ?,PRODUIT SOL LAVER OÙ,questions_ouvertes
"Oui, j'ai un crédit.",OUI IX-1 AVOIR CRÉDIT,communication_interaction
Nous avons un rendez-vous avec le patron.,PATRON RENDEZ-VOUS AVOIR,pronoms_on_nous
Ne manquez pas la visite guidée du château.,VISITE GUIDEE CHATEAU MANQUER PAS,ordres_imperatif
Elle finit son service à 19 heures.,19 HEURE IX-3 SERVICE FINIR,heure_horaires
Nous avons passé une tomodensitométrie.,IX-1-PL TOMODENSITOMÉTRIE PASSER,sante
Merci pour votre gentil compliment.,MERCI COMPLIMENT GENTIL,communication_interaction
J'ai acheté une nouvelle basse.,IX-1 BASSE NOUVELLE ACHETER,maison_logement
Mon chat a été opéré hier.,POSS-1 CHAT HIER OPÉRER,animaux
Nous avons joué dans une comédie.,IX-1-PL COMÉDIE JOUER FINIR,pronoms_on_nous
Les danseurs exécutent des danses modernes.,DANSEUR+ DANSE MODERNE EXÉCUTER,pluriels
Il faut lire des mythes.,MYTHE LIRE FAUT,il_impersonnel_verbe
Il a froid.,IX-3 FROID AVOIR,vie_quotidienne
"Avant-hier, j'ai assisté à un concert de rock.",AVANT HIER IX-1 CONCERT ROCK ASSISTER,temps_passe
Il a installé un logiciel de montage vidéo car il voulait créer des films.,IX-3 LOGICIEL MONTE VIDÉO INSTALLER CAR FILM CRÉER VOULOIR,cause_consequence
Le gâteau que j'ai mangé était délicieux.,GÂTEAU IX-1 MANGER DÉLICIEUX,relative_qui_que
Ils ont choisi ce livre car il était recommandé par un ami.,IX-3-PL LIVRE CHOISIR DONC AMI RECOMMANDER,cause_consequence
Les sportifs portent des maillots pour le match.,SPORTIF+ MATCH MAILLOT PORTER,pluriels
La montagne enneigée est impressionnante.,MONTAGNE ENNEIGÉ IMPRESSIONNANT,adjectifs
Les syndicalistes négocient avec le patronat.,SYNDICALISTE+ PATRONAT NÉGOCIER,svo_simple
Tu danses avec tes amis.,IX-2 AMI+ DANCER,phrases_simples
Leur concert est à Paris.,POSS-3-PL CONCERT PARIS,possessifs
Il part en voyage à Tokyo.,IX-3 TOKYO VOYAGE PARTIR,lieux_villes
Le scooter est moins cher que la moto.,SCOOTER MOTO MOINS CHER,comparaisons
Ils jouent de la batterie.,IX-3-PL BATTERIE JOUER,loisirs_sport
La jeune femme est élégante.,FEMME JEUNE ÉLEGANT,adjectifs_descriptifs
Nous avons besoin de 1 heure pour désherber.,1 HEURE DÉSHERBER BESOIN,heure_horaires
Nous visitons un zoo.,IX-1-PL ZOO VISITER,phrases_simples
Ne marche pas sur les plantes.,PLANTE MARCHER PAS,ordres_imperatif
Tu as un casque audio avec réduction de bruit ?,CASQUE AUDIO REDUCTION BRUIT IX-2 AVOIR,lieux_batiments
"La semaine dernière, elle a visité un musée.",LA SEMAINE DERNIERE IX-3 MUSEE VISITER,temps
Tu as lessivé le sol ce matin ?,IX-2 LESSIVER SOL MATIN ?,meteo_nature
"Il a un vélo, cependant il ne le prend pas.",VÉLO POSS-3 MAIS PRENDRE PAS,phrases_complexes_mais
Utilise un tuteur pour les jeunes plantes.,TUTEUR JEUNE PLANTE UTILISER,ordres_imperatif
Qu'est-ce que tu bois ?,IX-2 BOIRE QUOI,questions
Ils ne jouent jamais au football.,IX-3-PL FOOTBALL JOUER JAMAIS,negations
Elle habite au bureau.,BUREAU IX-3 HABITER,lieux
Les étudiants ont des devoirs.,ÉTUDIANT+ DEVOIR+ AVOIR,pluriels
"Si je trouve des graines, je les plante immédiatement.",IX-1 GRAINE TROUVER SI IX-1 PLANTER MAINTENANT,phrases_complexes_si_condition
Tu as gagné cinq parties de jeu de société.,IX-2 PARTIE 5 JEU SOCIETE GAGNER,nombres_quantites
J'ai utilisé la scie mais elle est émoussée.,IX-1 SCIE UTILISER MAIS EMOUSSER,phrases_complexes_mais
Ils ont mis des chaussures de randonnée pour aller en montagne la semaine dernière.,SEMAINE DERNIÈRE IX-3-PL CHAUSSURE+ RANDONNÉE METTRE MONTAGNE ALLER,temps_passe
Nous ne devons pas tricher.,IX-1-PL TRICHER PAS DEVOIR,vie_quotidienne
Ils ne prennent jamais le train.,IX-3-PL TRAIN PRENDRE JAMAIS,negation_autres
Je vais à la gare maintenant.,GARE ALLER MAINTENANT,communication_interaction
Il part en voyage à Rome.,ROME IX-3 VOYAGER PARTIR,lieux
"Quand j'ai lu ce livre, j'ai été transporté dans un autre monde.",LIVRE LIRE QUAND IX-1 MONDE AUTRE TRANSPORTER,phrases_complexes_si_condition
Pourquoi les déserts sont-ils chauds ?,DÉSERT+ CHAUD POURQUOI,questions_ouvertes
Cette école a le plus de clubs de l'arrondissement.,ÉCOLE ARRONDISSEMENT CLUB NOMBRE PLUS GRAND,comparaisons
La série commence à 22h30.,22H30 SÉRIE COMMENCER,heure_horaires
Elle ne peut pas venir à la fête parce qu'elle est malade.,IX-3 MALADE DONC FÊTE VENIR PAS,cause_consequence
Je ne peux pas imprimer ce document car l'imprimante est en panne.,PANNE DONC IX-1 DOCUMENT IMPRIMER PAS,cause_consequence
Ils plantent des bulbes de narcisses.,IX-3-PL BULBE+NARCISSI+ PLANTER,pluriels
Combien de espèces d'oiseaux niche-t-il en France ?,OISEAU+ NICHER COMBIEN,questions_ouvertes
Elle a planté des fleurs dans le jardin de l'entreprise.,IX-3 FLEUR PLANTER JARDIN ENTREPRISE,travail
Croyez-vous en la grâce divine ?,IX-2 GRÂCE DIVINE CROIRE ?,questions_fermees
Tu préfères les films d'horreur aux comédies.,IX-2 FILM HORREUR PRÉFÉRER,comparaisons
Le bus est annulé à cause du vent.,VENT CAUSE BUS ANNULER,transport
Tu as un exposé sur les maladies chroniques ?,EXPOSÉ MALADIE+ CHRONIQUE+ AVOIR IX-2 ?,education
Elle doit protéger les forêts.,FORÊT PROTÉGER IX-3 DEVOIR,verbes_modaux
Je dois mémoriser les noms des maladies.,MALADIE NOM IX-1 MÉMORISER DEVOIR,education
Tu as mal à la tête souvent ?,IX-2 TÊTE DOULEUR SOUVENT ?,sante
Les élèves réparent les chaises cassées en atelier.,ATELIER ÉLÈVE+ CHAISE+ CASSER RÉPARER,education
Tu as planté des fraises cette année ?,IX-2 FRAISE+ PLANTER ?,alimentation
Grand-père prépare une salade.,GRAND-PÈRE SALADE PREPARER,famille
"La semaine dernière, tu as acheté des chaussures neuves.",SEMAINE DERNIÈRE IX-2 CHAUSSURE+ NEUF ACHETER,temps_passe
Elle prend le train.,IX-3 TRAIN PRENDRE,phrases_simples
Où est le centre de soins le plus proche ?,CENTRE-SOINS PROCHE OÙ,voyages
"Si vous avez soif, nous pouvons acheter de l'eau.",IX-2-PL SOIF AVOIR SI IX-1-PL EAU ACHETER POUVOIR,phrases_complexes_si_condition
Nous aimons les sécateurs.,IX-1-PL SÉCATEUR+ AIMER,svo_simple
Ils ont exprimé leur gratitude envers les infirmières spécialisées.,IX-3-PL GRATITUDE EXPRIMER INFIRMIER SPÉCIALISER,pronoms_vous_ils
Mon chien adore jouer avec sa balle.,POSS-1 CHIEN BALLE JOUER ADORER,animaux
Les amis boivent des sodas.,AMI+ SODA+ BOIRE,pluriels
Il est enthousiaste pour le concert.,IX-3 CONCERT ENTHOUSIASTE,adjectifs_etat_emotion
Quel est le meilleur produit pour laver les murs ?,MUR LAVER PRODUIT MEILLEUR QUOI,questions_qui_que
Je me lève à 6 heures et demie.,6 HEURE DEMIE IX-1 LEVER,heure_horaires
"La semaine passée, nous avons regardé un spectacle de magie.",SEMAINE PASSÉE IX-1-PL SPECTACLE MAGIE REGARDER,temps_passe
Nous avons besoin de médicaments.,IX-1-PL MÉDICAMENT+ BESOIN AVOIR,sante
Je ne mange pas avec ma famille.,IX-1 FAMILLE MANGER PAS,negation_pas
Vous êtes fatigués après la séance de musculation.,IX-2-PL FATIGUÉ SEANCE MUSCULATION,adjectifs_etat_emotion
Quel est ton outil préféré ?,POSS-2 OUTIL PRÉFÉRÉ QUOI,questions_qui_que
Le film a commencé à 16 heures.,16 HEURE FILM COMMENCER,heure_horaires
Nous aimons le français.,IX-1-PL FRANÇAIS AIMER,education
Les températures sont très fraîches en automne.,AUTOMNE TEMPÉRATURE TRÈS FRAÎCHE,meteo_nature
Nous avons visité le musée et nous avons vu des tableaux célèbres.,IX-1-PL MUSÉE VISITER | IX-1-PL TABLEAU+ CÉLÈBRE VOIR,phrases_complexes
Les bourgeons sont fragiles.,BOURGEON FRAGILE,meteo_nature
Avez-vous rangé les jouets des enfants dans le salon ?,IX-2-PL ENFANT+ JOUET SALON RANGER ?,questions_fermees
Nous avons dégusté des spécialités locales dans un restaurant typique.,IX-1-PL RESTAURANT TYPIQUE SPÉCIALITÉS LOCALES DÉGUSTER,voyages
Ils ont repeint les murs en bleu.,IX-3-PL MUR BLEU REPEINDRE,maison_logement
Nous sommes tristes parce que nous avons perdu notre voiture.,POSS-1-PL VOITURE PERDRE IX-1-PL TRISTE,sentiments_emotions
"Quand il y a du vent, je ferme les fenêtres.",VENT QUAND IX-1 FENÊTRE+ FERMER,phrases_complexes_si_condition
Vous avez besoin d'un guide ?,IX-2-PL BESOIN GUIDE ?,voyages
Il faut arroser les plantes régulièrement.,PLANTE ARROSER RÉGULIÈREMENT FAUT,il_impersonnel_verbe
Ton bureau est propre.,POSS-2 BUREAU PROPRE,travail
La moto est rapide.,MOTO RAPIDE,adjectifs_descriptifs
Tu as vu le concert au stade ?,STADE TU VOIR CONCERT QUESTION,lieux
"Hier, vous avez regardé la télévision.",HIER IX-2-PL TÉLÉVISION REGARDER,temps
Nous avons voyagé en scooter pendant trois heures.,IX-1-PL SCOOTER VOYAGER HEURE 3,nombres_quantites
Il paraît que le président a pris une décision importante.,PRÉSIDENT DÉCISION IMPORTANT PARAÎTRE,il_impersonnel_verbe
Nous participons à une exposition sur les reptiles venimeux.,EXPOSITION REPTILE VENIMEUX IX-1-PL PARTICIPER,pronoms_on_nous
Oncle Marc porte des chaussures de sport.,ONCLE MARC CHAUSSURE+ SPORT,famille
Elle préfère les films d'horreur aux comédies.,IX-3 FILM HORREUR PRÉFÉRER,comparaisons
Il signe une pétition.,IX-3 PÉTITION SIGNER,svo_simple
Viens m'aider à porter ce sac de gravier.,AIDER VENIR SAC GRAVIER PORTER,ordres_imperatif
On va voter pour la transparence.,IX-1-PL VOTER TRANSPARENCE POUR,pronoms_on_nous
"Bientôt, tu auras assez d'argent pour ton projet.",BIENTÔT IX-2 ARGENT ASSEZ PROJET AVOIR,temps_futur
Nous allons chez mes grands-parents pour le réveillon.,IX-1-PL ALLER GRAND-PARENT+ RÉVEILLON,famille
Ils sont excités par cette nouvelle.,IX-3-PL NOUVELLE EXCITÉ,adjectifs_etat_emotion
Lancez des confettis pour la fête.,CONFETTI LANCER FÊTE,ordres_imperatif
Nous pouvons soutenir les initiatives locales.,INITIATIVE LOCAL SOUTENIR IX-1-PL POUVOIR,verbes_modaux
Ils ont terminé la construction de la nouvelle scène.,IX-3-PL SCÈNE NOUVEAU CONSTRUIRE TERMINER,travail
Nous aimons les jeux de société et vous préférez les jeux de plateau.,IX-1-PL SOCIÉTÉ JEU AIMER IX-2-PL PLATEAU JEU PRÉFÉRER,phrases_complexes_et
"Demain matin, tu prendras le train.",DEMAIN MATIN IX-2 TRAIN PRENDRE,temps
Elle a mangé une orange ce matin.,IX-3 ORANGE MATIN MANGER,travail
"Si tu vois un écureuil, tu le nourris ?",ÉCUREUIL VOIR SI IX-2 NOURRIR ?,phrases_complexes_si_condition
Je suis content de voir les animaux.,IX-1 CONTENT VOIR ANIMAL+,communication_interaction
Vous ne comprenez pas les taux de change.,IX-2-PL TAUX CHANGE COMPRENDRE PAS,negation_pas
Il mange des salades composées.,IX-3 SALADE+ COMPOSEE MANGER,temps_present_habitude
"Je veux acheter une imprimante, mais je ne sais pas quelle marque choisir.",IX-1 IMPRIMANTE ACHETER VOULOIR MAIS MARQUE CHOISIR PAS SAVOIR,phrases_complexes_mais
Le bus est complet ce matin.,BUS COMPLET MATIN,transport
Tu as une pause de 45 minutes.,45 MINUTE IX-2 PAUSE AVOIR,heure_horaires
Je ne prends rien dans le train.,IX-1 TRAIN PRENDRE RIEN,negation_autres
Vous avez des problèmes avec votre routeur ?,ROUTEUR PROBLÈME IX-2-PL AVOIR,transport
Le restaurant que j'ai choisi sert des plats délicieux.,RESTAURANT IX-1 CHOISIR PLAT DÉLICIEUX,relative_qui_que
Les musiciens jouent de la musique.,MUSICIEN+ MUSIQUE JOUER,pluriels
Le film est trop violent.,FILM TROP VIOLENT,adjectifs_descriptifs
Nous suivons parfois les actualités économiques.,PARFOIS IX-1-PL ACTUALITE ECONOMIQUE SUIVRE,temps_present_habitude
Elle se promène dans le jardin.,JARDIN IX-3 PROMENER,lieux
Les hamsters de ma sœur adorent courir dans leur roue.,IX-1 SOEUR HAMSTER ROUE COURIR ADORER,maison_logement
Ils sont enthousiastes pour la sortie.,IX-3-PL SORTIE ENTHOUSIASTE,adjectifs_etat_emotion
C'est le meilleur joueur de football du club.,JOUER FOOTBALL CLUB MEILLEUR,comparaisons
Nous avons vu des cascades.,CASCADE VOIR,meteo_nature
"Le vent souffle, les branches bougent.",VENT SOUFFLER BRANCHE+ BOUGER,meteo_nature
Qui a gagné la partie de cartes hier soir ?,CARTES HIER SOIR GAGNER QUI,questions_qui_que
Ils peuvent demander un prêt étudiant.,IX-3-PL PRET ETUDIANT DEMANDER POUVOIR,verbes_modaux
Ils ont un prêt mais ils ne peuvent pas le rembourser.,IX-3-PL PRÊT AVOIR MAIS IX-3-PL PAYER POUVOIR PAS,phrases_complexes_mais
"Tous les matins, nous donnons des croquettes au chat.",MATIN TOUS IX-1-PL CHAT CROQUETTE DONNER,temps_present_habitude
Leur bibliothèque est immense.,POSS-3-PL BIBLIOTHÈQUE IMMENSE,possessifs
Tu manges une banane.,IX-2 BANANE MANGER,phrases_simples
Ils ne sauvegardent pas leurs fichiers régulièrement.,FICHIER SAUVEGARDER RÉGULIÈREMENT PAS,negation_pas
Les amis se retrouvent pour le week-end.,AMI+ WEEK-END POUR RETROUVER,pluriels
As-tu déjà vu la montagne ?,IX-2 MONTAGNE VOIR ?,questions_fermees
Les renards sont rusés et intelligents.,RENARD+ RUSÉ INTELLIGENT ÊTRE,animaux
Elle est impressionnée par ce réalisateur.,IX-3 IMPRESSIONNÉ RÉALISATEUR,adjectifs_etat_emotion
Elle a marqué dix pages avec des post-it.,IX-3 PAGE 10 POST-IT,nombres_quantites
Je vais à la clinique en vélo.,IX-1 CLINIQUE VÉLO ALLER,transport
Nous avons vu un spectacle de magie hier.,IX-1-PL HIER MAGIE SPECTACLE VOIR,travail
Nous avons vu des canards près de la voie de chemin de fer.,VOIE CHEMIN FER PRÈS CANARD IX-1-PL VOIR,transport
"Ce mois-ci, nous allons en vacances.",CE MOIS-CI IX-1-PL VACANCES ALLER,temps
Ils habitent à Bordeaux.,BORDEAUX IX-3-PL HABITER,lieux
"Dans quelques mois, vous souscrirez à une assurance-vie.",QUELQUES MOIS IX-2-PL ASSURANCE-VIE SOUSCRIRE,temps_futur
Il est utile de suivre les enseignements.,ENSEIGNEMENT SUIVRE UTILE,il_impersonnel_adjectif
Ne mange pas de bonbons pendant le film.,MANGER PAS BONBONS FILM PENDANT,ordres_imperatif
Le rituel que nous avons accompli était solennel.,RITUEL IX-1-PL ACCOMPLIR SOLENNEL,relative_qui_que
Je préfère les plats du restaurant.,IX-1 PRÉFÉRER RESTAURANT PLAT,lieux_batiments
"Demain, ils iront au parc.",DEMAIN IX-3-PL PARC ALLER,temps
Tu as huit gâteaux.,IX-2 GÂTEAU 8 AVOIR,nombres_quantites
La rue où j'habite est bruyante.,RUE IX-1 HABITER BRUYANT,relative_qui_que
On a fini de regarder la série.,SÉRIE REGARDER FINIR IX-1-PL,pronoms_on_nous
"Je ne sais pas où est mon portefeuille, mais je vais le chercher.",IX-1 SAVOIR PAS OÙ POSS-1 PORTEFEUILLE ÊTRE MAIS CHERCHER ALLER,phrases_complexes
"Tous les ans, nous décorons le sapin pour Noël.",NOEL TOUS IX-1-PL SAPIN DECORER,temps_present_habitude
Où est la trousse médicale ?,TROUSSE MÉDICALE OÙ,maison_logement
Il lit un magazine sur les animaux.,IX-3 ANIMAL MAGAZINE LIRE,animaux
Ils ont visité le musée avant de retourner à l'hôtel.,IX-3-PL MUSÉE VISITER HÔTEL RETOURNER FINIR,voyages
"Le pull est chaud, donc il est parfait pour l'hiver.",PULL CHAUD DONC HIVER PARFAIT,cause_consequence
Les infirmières portent des blouses.,INFIRMIER+ BLOUSE PORTER,pluriels
Tu veux un poisson ?,IX-2 POISSON VOULOIR,courses_achats
Comment tu vas au travail ?,IX-2 ALLER TRAVAIL COMMENT,questions
Nous sommes anxieux à propos de la météo.,IX-1-PL MÉTÉO ANXIEUX,adjectifs_etat_emotion
Mon oncle a un lapin blanc.,POSS-1 ONCLE LAPIN BLANC AVOIR,famille
Elle travaille dans un hôpital moderne.,HÔPITAL MODERNE IX-3 TRAVAILLER,lieux_batiments
Elles ont préparé un café pour tout le monde.,TOUT MONDE CAFÉ PRÉPARER IX-3-PL,pronoms_vous_ils
Je prends le métro pour aller à l'hôpital.,IX-1 MÉTRO PRENDRE HÔPITAL ALLER,transport
J'ai réparé la cage du perroquet.,IX-1 PERROQUET CAGE RÉPARER,animaux
Qui a remporté le prix de physique ?,PRIX PHYSIQUE REMPORTER QUI,questions_qui_que
Le ballon est rouge.,BALLON ROUGE,adjectifs_descriptifs
La glace froide est délicieuse.,GLACE FROID DÉLICIEUX,adjectifs
Tu désherbe les bordures et je taille les arbustes.,IX-2 BORDURE DÉSHERBER IX-1 ARBUSTE TAILLER,phrases_complexes_et
Tu ne t'entraînes pas assez.,IX-2 ASSEZ ENTRAINEMENT PAS,negation_pas
"Si je vois des abeilles, je sais que les fleurs sont en bonne santé.",IX-1 ABEILLE VOIR SI FLEUR SANTÉ BONNE,phrases_complexes_si_condition
Ils font du skateboard dans le parc.,PARC IX-3-PL SKATEBOARD FAIRE,loisirs_sport
J'ai cinq amis.,IX-1 AMI 5,nombres_quantites
Ils jouent au tennis à Roland-Garros.,ROLAND-GARROS IX-3-PL TENNIS JOUER,lieux_villes
Tu as essayé de réinitialiser ton routeur ?,IX-2 ROUTEUR RÉINITIALISER ESSAYER ?,technologie
Ils ont acheté un vélo.,IX-3-PL VÉLO ACHETER,transport
Je vais voir un film en 3D ce week-end.,IX-1 WEEK-END FILM 3D VOIR ALLER,voyages
Elle a épousseté les meubles et il a passé la serpillière.,IX-3 MEUBLE+ ÉPOUSSETER IX-3 SERPILLIÈRE PASSER,phrases_complexes_et
J'ai acheté un hamster.,IX-1 HAMSTER ACHETER,courses_achats
Nous ne voyons rien dans cette pénombre.,IX-1-PL PENOMBRE VOIR RIEN,negation_autres
"Si tu veux, nous pouvons aller à la bibliothèque et lire des livres.",IX-2 VOULOIR SI IX-1-PL BIBLIOTHÈQUE ALLER LIVRE LIRE POUVOIR,phrases_complexes
Notre équipe a gagné le match.,POSS-1-PL ÉQUIPE MATCH GAGNER,possessifs
"Parfois, ils se promènent dans le parc ensemble.",PARFOIS IX-3-PL ENSEMBLE PARC PROMENER,temps_present_habitude
Tu prends ton petit-déjeuner souvent chez toi.,SOUVENT IX-2 CHEZ IX-2 PETIT-DEJEUNER,temps_present_habitude
Mon frère adore le football.,POSS-1 FRÈRE ADORER FOOTBALL,possessifs
L'école organise une fête de Noël magnifique.,ÉCOLE ORGANISER FÊTE NOËL MAGNIFIQUE,lieux_batiments
Le cloud stocke les données et synchronise les appareils.,CLOUD DONNÉE STOCKER APPAREIL SYNCHRONISER,phrases_complexes_et
"Bientôt, il découvrira une nouvelle galerie d'art.",BIENTÔT IX-3 GALERIE ART NOUVELLE DÉCOUVRIR,temps_futur
Je lis un livre de cuisine.,IX-1 CUISINE LIVRE LIRE,alimentation
Nous allons faire du surf à Malibu.,MALIBU IX-1-PL SURF FAIRE,lieux_villes
Les koalas dorment dans les eucalyptus.,KOALA+ EUCALYPTUS DORMIR,animaux
Je ne joue pas avec mon ordinateur.,IX-1 ORDINATEUR JOUER PAS,negation_pas
Elle ne lit plus de guides de voyage.,IX-3 GUIDE+ VOYAGE LIRE PLUS,negation_autres
"La semaine prochaine, nous aurons des vacances.",SEMAINE-PROCHAINE IX-1-PL VACANCES AVOIR,temps
Le chien a creusé un trou dans le jardin.,CHIEN JARDIN TROU CREUSER,animaux
Le bureau est près de la fenêtre.,BUREAU FENÊTRE PRÈS,maison_logement
"Si tu aimes les mythes, écoute celui de ce peuple.",IX-2 MYTHE AIMER SI PEUPLE HISTOIRE ÉCOUTER,phrases_complexes_si_condition
"Il fait froid, pourtant nous allons à la plage.",FROID MAIS IX-1-PL ALLER PLAGE,phrases_complexes_mais
"Dans deux jours, tu porteras ton costume pour l'entretien.",DEUX JOUR IX-2 COSTUME PORTER ENTRETIEN,temps_futur
Elle ne fait jamais de musique classique.,IX-3 MUSIC-CLASSIQUE FAIRE JAMAIS,negations
Les chats aiment les poissons.,CHAT+ POISSON+ AIMER,pluriels
"La semaine dernière, elle a dansé avec ses amis.",SEMAINE DERNIÈRE IX-3 AMI AVEC DANCER,temps_passe
Où est né ce célèbre écrivain ?,ÉCRIVAIN CÉLÈBRE NAÎTRE OÙ,questions_ouvertes
Elle colorie les images et nous les regardons.,IX-3 IMAGE+ COLORIER IX-1-PL REGARDER,phrases_complexes_et
"Il y a deux semaines, ils ont fait du vélo dans la montagne.",DEUX SEMAINE AVANT IX-3-PL VÉLO MONTAIGNE FAIRE,temps_passe
Ta chambre est rangée.,POSS-2 CHAMBRE RANGÉ,possessifs
Les amis dansent toute la nuit.,AMI+ NUIT DANSE,pluriels
"La semaine prochaine, ils auront une visite chez le rhumatologue.",SEMAINE PROCHAINE IX-3-PL RHUMATOLOGUE VISITE AVOIR,temps_futur
Elle n'aime pas les jeux vidéo avec des rats.,IX-3 RAT+ JEU VIDÉO AIMER PAS,loisirs_sport
Il a un costume gris.,IX-3 COSTUME GRIS,descriptions_personnes
Vous ne prenez jamais le bus.,IX-2-PL BUS PRENDRE JAMAIS,negations
Vous avez organisé une réunion dans le salon.,IX-2-PL SALON RÉUNION ORGANISER,maison_logement
Tu sais réparer les imprimantes ?,IMPRIMANTE RÉPARER IX-2 SAVOIR ?,verbes_modaux
Comment tu as su pour l'accident ?,ACCIDENT SAVOIR COMMENT IX-2,questions
Tu as trouvé ce livre dans une librairie ?,IX-2 LIVRE LIBRAIRIE TROUVER ?,courses_achats
Vous avez besoin d'une carte de transport ?,CARTE TRANSPORT IX-2-PL BESOIN AVOIR ?,pronoms_vous_ils
Elles ne préparent pas le dîner.,IX-3-PL DINER PRÉPARER PAS,negation_pas
Nous avons besoin de 2 heures pour préparer le sol.,2 HEURE PRÉPARER SOL BESOIN,heure_horaires
Pourquoi tu étudies ?,ÉTUDIER POURQUOI,questions
La réunion que nous avons avancée est productive.,RÉUNION IX-1-PL AVANCER PRODUCTIF,relative_qui_que
Le professeur nous montre des symboles religieux.,PROFESSEUR SYMBOLE RELIGIEUX MONTRER IX-1-PL,education
Nous avons vu ce film il y a longtemps.,IX-1-PL FILM LONGTEMPS VOIR,voyages
Je vais te montrer comment mettre à jour ton système.,IX-1 MONTRER COMMENT METTRE-A-JOUR SYSTEME,communication_interaction
Que penses-tu de cette nouvelle série ?,SÉRIE NOUVELLE PENSER QUOI,questions_qui_que
Ils étudient un poème.,IX-3-PL POÈME ÉTUDIER,svo_simple
Mon frère a un pull bleu.,POSS-1 FRÈRE PULL+ BLEU,famille
Où tu manges à la récréation ?,IX-2 RECREATION MANGER OÙ,questions_ouvertes
Son chat est blanc.,POSS-3 CHAT BLANC,possessifs
Les enfants adorent les cerises en été.,ÉTÉ ENFANT+ CERISE+ AIMER,alimentation
"Quand tu as chaud, bois un verre.",IX-2 CHAUD AVOIR QUAND VERRE BOIRE,phrases_complexes_si_condition
Nous sommes excités à l'idée de tester ce nouveau logiciel.,LOGICIEL NOUVEAU TESTER IX-1-PL EXCITÉ,sentiments_emotions
Je prends le métro pour aller au travail quand il fait chaud.,IX-1 MÉTRO PRENDRE TRAVAIL ALLER QUAND CHAUD FAIRE,transport
Il faut laver les sols tous les jours.,LAVER SOL TOUS JOUR,travail
"Ce soir, tu regarderas un documentaire.",CE-SOIR IX-2 DOCUMENTAIRE REGARDER,temps
Ton clavier est ergonomique.,POSS-2 CLAVIER ERGONOMIQUE,possessifs
Les abeilles pollinisent les fleurs.,ABEILLE+ FLEUR+ POLLINISER,meteo_nature
Nous avons un tapis en laine.,IX-1-PL AVOIR TAPIS LAINE,maison_logement
Ils ne trouvent plus de livres de développement personnel.,IX-3-PL DÉVELOPPEMENT PERSONNEL LIVRE TROUVER PLUS,negation_autres
Tu caresses le chat.,IX-2 CHAT CARRESSER,svo_simple
J'ai un compte épargne mais je n'épargne pas.,IX-1 COMPTE ÉPARGNE MAIS PAS ÉPARGNER,phrases_complexes_mais
"Hier soir, tu as lu un livre.",HIER SOIR IX-2 LIVRE LIRE,temps
Ils ont assisté à un festival de musique à Édimbourg.,ÉDIMBOURG FESTIVAL MUSIQUE ASSISTER,lieux_villes
Nous avons besoin d'aide.,AIDE IX-1-PL BESOIN-AVOIR,vie_quotidienne
Nous allons souvent à la plage avec nos cousins.,IX-1-PL PLAGE+ POSS-1-PL COUSIN+ ALLER SOUVENT,famille
Vous pouvez rester ici.,ICI IX-2-PL RESTER POUVOIR,verbes_modaux
Je dois passer la serpillière dans la salle de sport.,IX-1 SALLE+ DE SPORT SERPILLIÈRE PASSER DEVOIR,education
Quel est le meilleur produit pour nettoyer les vitres ?,VITRE NETTOYER PRODUIT MEILLEUR QUOI,questions_qui_que
Mon père lit des essais.,POSS-1 PÈRE ESSAI LIRE,possessifs
Tu écris une critique de film.,IX-2 CRITIQUE+ FILM ÉCRIRE,svo_simple
