fr,gloss,category
Le Grand Est a divisé par deux ses déchets grâce à une tarification incitative – pourquoi refuser ce modèle aux autres régions ?,GRAND-EST DÉCHET 2 DIVISER FINIR TARIFICATION INCITATIVE GRÂCE POURQUOI MODÈLE AUTRE RÉGION+ REFUSER ?,environnement_climat
"Vous parlez de sobriété énergétique, mais vos ministères gaspillent 15% d’énergie de plus que la moyenne des collectivités !",SOBRIÉTÉ ÉNERGÉTIQUE IX-2-PL PARLER MAIS MINISTÈRE+ 15% ÉNERGIE GASPILLER COLLECTIVITÉ+ MOYENNE PLUS-QUE !,environnement_climat
"Les SCOT doivent intégrer les enjeux climatiques, mais sans ingénieurs territoriaux, comment les élaborer ?",S-C-O-T ENJEU CLIMATIQUE INTÉGRER OBLIGER MAIS INGÉNIEUR TERRITORIAL SANS COMMENT ÉLABORER ?,environnement_climat
"Votre taxonomie verte exclut le bois énergie, pourtant essentiel pour nos forêts et nos filières locales – quel mépris pour nos territoires !",TAXONOMIE VERTE BOIS ÉNERGIE EXCLURE POURTANT FORÊT FILIÈRE LOCAL ESSENTIEL MÉPRIS TERRITOIRE+ IX-2-PL QUEL !,environnement_climat
La région Occitanie a planté 3 millions d’arbres en deux ans – où sont vos 1 milliard promis pour la France ?,OCCITANIE 2 AN 3 MILLION ARBRE PLANTER FINIR FRANCE 1 MILLIARD PROMETTRE IX-2-PL OÙ ?,environnement_climat
Vos décrets sur l’éolien terrestre brident les projets portés par les citoyens – la transition doit être populaire ou elle échouera !,DÉCRET ÉOLIEN TERRESTRE PROJET CITOYEN BRIDER TRANSITION POPULAIRE DEVOIR SINON ÉCHOUER !,environnement_climat
Le Pays Basque a réduit ses émissions de 25% en autonomie – quand comprendrez-vous que le local est la clé ?,PAYS-BASQUE 25% ÉMISSION RÉDUIRE FINIR AUTONOMIE LOCAL CLÉ QUAND COMPRENDRE IX-2-PL ?,environnement_climat
Vous centralisez les fonds européens alors que les régions savent mieux les utiliser – jusqu’où irez-vous dans ce jacobinisme climatique ?,FONDS EUROPÉEN CENTRALISER RÉGION+ UTILISER SAVOIR PLUS-BIEN JACOBINISME CLIMATIQUE JUSQU’OÙ ALLER IX-2-PL ?,environnement_climat
Les PCAET des intercommunalités sont des usines à gaz parce que vous leur imposez des normes contradictoires !,P-C-A-E-T INTERCOMMUNALITÉ+ USINE-GAZ DEVENIR NORME CONTRADICTOIRE OBLIGER IX-2-PL CAUSE !,environnement_climat
Notre plan solaire en toiture a permis à 5 000 foyers de produire leur électricité – où est votre soutien aux initiatives locales ?,PLAN SOLAIRE TOITURE 5 000 FOYER ÉLECTRICITÉ PRODUIRE PERMETTRE SOUTIEN INITIATIVE LOCAL IX-2-PL OÙ ?,environnement_climat
Votre réforme de l’ADEME supprime les antennes régionales – comment accompagner les territoires sans proximité ?,RÉFORME A-D-E-M-E ANTENNE RÉGIONAL SUPPRIMER TERRITOIRE ACCOMPAGNER COMMENT PROXIMITÉ SANS ?,environnement_climat
Les métropoles comme Lyon ont déjà dépassé vos objectifs de rénovation thermique – arrêtez de leur imposer des règles inefficaces !,MÉTROPOLE LYON OBJECTIF RÉNOVATION THERMIQUE DÉPASSER FINIR IX-2-PL RÈGLE INEFFICACE OBLIGER ARRÊTER !,environnement_climat
"Vous parlez de résilience, mais vos budgets pour l’adaptation climatique ont fondu de 60% depuis 2020 !",RÉSILIENCE IX-2-PL PARLER MAIS BUDGET ADAPTATION CLIMATIQUE 2020 DEPUIS 60% FONDRE FINIR !,environnement_climat
La Bourgogne-Franche-Comté a créé un fonds régional pour la biodiversité – pourquoi l’État ne fait-il pas de même ?,BOURGOGNE-FRANCHE-COMTÉ FONDS RÉGIONAL BIODIVERSITÉ CRÉER FINIR ÉTAT POURQUOI MÊME FAIRE PAS ?,environnement_climat
Vos quotas de bioéthanols pénalisent nos betteraviers alors que l’Allemagne subventionne massivement sa filière – où est la cohérence ?,QUOTA BIOÉTHANOL BETTERAVIER+ PÉNALISER ALLEMAGNE FILIÈRE SUBVENTION MASSIF COHÉRENCE OÙ ?,environnement_climat
Le Syndicat des Énergies Renouvelables dénonce votre opacité sur les tarifs d’achat – quand allez-vous enfin clarifier les règles du jeu ?,SYNDICAT ÉNERGIE RENOUVELABLE TARIF ACHAT OPACITÉ DÉNONCER IX-2-PL RÈGLE JEU CLARIFIER QUAND ?,environnement_climat
Nos lycées en Normandie sont chauffés à 100% par géothermie – et vous osez nous donner des leçons de transition ?,LYCÉE NORMANDIE 100% GÉOTHERMIE CHAUFFER IX-1-PL TRANSITION LEÇON DONNER OSER IX-2-PL !,environnement_climat
Votre projet de loi énergie ignore les spécificités des DOM-TOM – encore une preuve que la décentralisation est un leurre !,PROJET LOI ÉNERGIE D-O-M-T-O-M SPÉCIFICITÉ IGNORER DÉCENTRALISATION LEURRE ENCORE-PREUVE !,environnement_climat
Les communautés de communes rural ont réduit leurs coûts énergétiques de 50% avec du bois local – pourquoi persister à favoriser le gaz russe ?,COMMUNAUTÉ COMMUNE RURAL+ 50% COÛT ÉNERGÉTIQUE RÉDUIRE FINIR BOIS LOCAL POURQUOI GAZ RUSSE FAVORISER PERSISTER ?,environnement_climat
Votre taxonomie exclut le nucléaire alors que nos régions frontalières en dépendent – quelle vision géostratégique avez-vous ?,TAXONOMIE NUCLÉAIRE EXCLURE RÉGION FRONTALIÈRE+ DÉPENDRE VISION GÉOSTRATÉGIQUE IX-2-PL QUEL AVOIR ?,environnement_climat
Le Conseil Régional des Hauts-de-France a formé 8 000 travailleurs aux métiers verts – où sont vos plans pour la reconversion industrielle ?,CONSEIL RÉGIONAL HAUTS-DE-FRANCE 8 000 TRAVAILLEUR MÉTIER VERT FORMER FINIR RECONVERSION INDUSTRIEL PLAN IX-2-PL OÙ ?,environnement_climat
"Vous imposez des normes basse consommation aux logements, mais sans aides pour les propriétaires modestes – comment éviter la précarité énergétique ?",NORME BASSE-CONSOMMATION LOGEMENT OBLIGER PROPRIÉTAIRE MODESTE AIDE SANS PRÉCARITÉ ÉNERGÉTIQUE ÉVITER COMMENT ?,environnement_climat
La Corse a développé un modèle 100% EnR avec stockage hydroélectrique – pourquoi ne pas le dupliquer en Provence ou en Bretagne ?,CORSE MODÈLE 100% ÉNERGIE RENOUVELABLE STOCKAGE HYDROÉLECTRIQUE DÉVELOPPER FINIR PROVENCE BRETAGNE POURQUOI DUPLIQUER PAS ?,environnement_climat
Vos appels d’offres pour l’éolien en mer favorisent les géants étrangers – où est la souveraineté industrielle que vous revendiquez ?,APPEL OFFRE ÉOLIEN MER GÉANT ÉTRANGER FAVORISER SOUVERAINETÉ INDUSTRIEL REVENDIQUER IX-2-PL OÙ ?,environnement_climat
"Les agrocarburants de seconde génération, portés par nos coopératives, sont abandonnés au profit des importations de soja brésilien – scandaleux !",AGROCARBURANT 2E-GÉNÉRATION COOPÉRATIVE PORTER ABANDONNER SOJA BRÉSIL IMPORTATION PROFIT SCANDALE !,environnement_climat
"Votre plan vélo national est une coquille vide : 250 millions promis, mais seulement 50 millions attribués aux collectivités en 2023 !",PLAN VÉLO NATIONAL COQUILLE-VIDE 250 MILLION PROMETTRE MAIS 2023 COLLECTIVITÉ+ 50 MILLION ATTRIBUER SEULEMENT !,environnement_climat
La région Centre-Val de Loire a créé un éco-prêt à taux zéro pour les TPE – l’État pourrait s’en inspirer pour accélérer la transition !,RÉGION CENTRE-VAL-DE-LOIRE ÉCO-PRÊT TAUX ZÉRO T-P-E CRÉER FINIR ÉTAT INSPIRER TRANSITION ACCÉLÉRER POUVOIR !,environnement_climat
"Vous supprimez les aides aux chaufferies biomasse sous prétexte écologique, mais vous laissez les centrales à charbon tourner – quelle hypocrisie !",AIDE CHAUFFERIE BIOMASSE SUPPRIMER ÉCOLOGIQUE PRÉTEXTE CENTRALE CHARBON FONCTIONNER LAISSER HYPOCRISIE QUEL !,environnement_climat
Les Parcs Naturels Marins ont prouvé que la gestion locale préserve mieux la biodiversité que vos décrets parisiens !,PARC NATUREL MARIN+ GESTION LOCAL BIODIVERSITÉ PRÉSERVER PLUS-BIEN DÉCRET PARISIEN IX-2-PL PREUVE !,environnement_climat
Votre refus de financer les réseaux de chaleur citoyens montre votre mépris pour l’innovation sociale – jusqu’où iriez-vous ?,RÉSEAU CHALEUR CITOYEN FINANCER REFUSER INNOVATION SOCIAL MÉPRIS MONTRER JUSQU’OÙ ALLER IX-2-PL ?,environnement_climat
"La Guadeloupe produit déjà 30% de son électricité avec des EnR – avec un vrai soutien, elle pourrait atteindre 100% avant 2030 !",GUADELOUPE 30% ÉLECTRICITÉ ÉNERGIE RENOUVELABLE PRODUIRE FINIR SOUTIEN VRAI 100% 2030 AVANT ATTEINDRE POUVOIR !,environnement_climat
Vous imposez des zones à faibles émissions sans financer les transports en commun – comment voulez-vous que les périurbains se déplacent ?,ZONE FAIBLE-ÉMISSION OBLIGER TRANSPORT COMMUN FINANCER SANS PÉRIURBAIN DÉPLACER COMMENT VOULOIR IX-2-PL ?,environnement_climat
Le modèle des Régies Municipales d’Électricité prouve que le service public local est plus efficace que vos privatisations !,RÉGIE MUNICIPAL ÉLECTRICITÉ MODÈLE SERVICE PUBLIC LOCAL EFFICACE PRIVATISATION IX-2-PL PLUS-QUE PREUVE !,environnement_climat
Vos subventions aux énergies fossiles en Outre-mer sabotent nos efforts pour la transition – assumez cette contradiction !,SUBVENTION ÉNERGIE FOSSILE OUTRE-MER TRANSITION EFFORT SABOTER CONTRADICTION ASSUMER IX-2-PL !,environnement_climat
L’éducation au développement durable doit devenir un pilier central des programmes scolaires dès la maternelle.,ÉDUCATION DURABILITÉ DÉVELOPPEMENT MATERNELLE PROGRAMME SCOLAIRE PILIER DEVENIR,environnement_climat
Votre projet de loi sur la transition écologique ignore totalement la formation des enseignants à ces enjeux.,LOI TRANSITION ÉCOLOGIQUE PROJET ENSEIGNANT FORMATION ENJEU IGNORER TOTAL,environnement_climat
Comment justifiez-vous l’absence de modules obligatoires sur le climat dans les concours de recrutement des professeurs ?,CLIMAT MODULE OBLIGATOIRE CONCOURS PROFESSEUR RECRUTEMENT JUSTIFIER COMMENT IX-2-PL,environnement_climat
Les écoles rurales manquent cruellement de moyens pour financer des projets pédagogiques liés à l’écologie.,ÉCOLE RURAL MOYEN MANQUER CRUEL PROJET PÉDAGOGIQUE ÉCOLOGIE FINANCER,environnement_climat
"Depuis 2018, seuls 12% des établissements scolaires ont mis en place un agenda 21 – où est votre ambition ?",2018 DEPUIS ÉTABLISSEMENT SCOLAIRE 12% AGENDA-21 Mettre-en-place AMBITION OÙ,environnement_climat
Votre réforme des lycées a supprimé les heures dédiées à l’écologie au profit des spécialités technocratiques.,LYCÉE RÉFORME HEURE ÉCOLOGIE SUPPRIMER SPÉCIALITÉ TECHNOCRATIQUE PROFIT,environnement_climat
Les universités françaises sont en retard sur la recherche en énergies renouvelables par manque de financement public.,UNIVERSITÉ FRANÇAIS ÉNERGIE RENOUVELABLE RECHERCHE RETARD FINANCEMENT PUBLIC MANQUER,environnement_climat
Pourquoi les manuels scolaires continuent-ils de minimiser l’urgence climatique alors que 98% des scientifiques s’accordent sur sa gravité ?,MANUEL SCOLAIRE URGENCE CLIMATIQUE MINIMISER 98% SCIENTIFIQUE ACCORD GRAVITÉ POURQUOI,environnement_climat
Nous proposons un plan de 500 millions d’euros pour équiper toutes les écoles en panneaux solaires d’ici 2027.,PLAN 500-MILLION EURO ÉCOLE+ PANNEAU SOLAIRE ÉQUIPER 2027 PROPOSER IX-1-PL,environnement_climat
Votre bilan en matière d’éducation environnementale est catastrophique : moins de 30% des élèves savent trier correctement leurs déchets.,ÉDUCATION ENVIRONNEMENT BILAN CATASTROPHIQUE ÉLÈVE 30% DÉCHET TRIER SAVOIR MOINS,environnement_climat
Les inégalités territoriales dans l’accès aux sorties pédagogiques sur la biodiversité sont inacceptables.,INÉGALITÉ TERRITORIAL SORTIE PÉDAGOGIQUE BIODIVERSITÉ ACCÈS INACCEPTABLE,environnement_climat
Le gouvernement précédent a abandonné le programme ‘Écoles vertes’ – quand allez-vous le relancer ?,GOUVERNEMENT PRÉCÉDENT PROGRAMME ÉCOLE VERT ABANDONNER RELANCER QUAND IX-2-PL,environnement_climat
Les étudiants en sciences de l’environnement dénoncent un décalage croissant entre leurs formations et les besoins du marché du travail.,ÉTUDIANT SCIENCE ENVIRONNEMENT FORMATION BESOIN MARCHÉ TRAVAIL DÉCALAGE CROISSANT DÉNONCER,environnement_climat
Votre suppression des subventions pour les classes de découverte nature est une attaque directe contre la sensibilisation écologique.,SUBVENTION CLASSE DÉCOUVERTE NATURE SUPPRESSION ATTAQUE DIRECT SENSIBILISATION ÉCOLOGIQUE,environnement_climat
Combien d’écoles ont bénéficié de votre ‘plan vélo’ censé encourager les trajets durables des élèves ?,ÉCOLE PLAN VÉLO TRAJET DURABLE ENCourager ÉLÈVE BÉNÉFICIER COMBIEN,environnement_climat
Les enseignants ne sont pas formés pour aborder la question du réchauffement climatique avec des élèves de primaire.,ENSEIGNANT FORMATION RÉCHAUFFEMENT CLIMATIQUE PRIMAIRE ÉLÈVE ABORDER PAS,environnement_climat
Votre politique de rénovation énergétique des bâtiments scolaires est un échec : seulement 5% des établissements ont été rénovés depuis 2020.,POLITIQ RÉNOVATION ÉNERGÉTIQUE BÂTIMENT SCOLAIRE ÉCHEC 2020 DEPUIS ÉTABLISSEMENT 5% RÉNOVER,environnement_climat
Nous exigeons l’introduction d’un module transdisciplinaire sur les Objectifs de Développement Durable dans tous les cursus universitaires.,MODULE TRANSDISCIPLINAIRE OBJECTIF DÉVELOPPEMENT DURABLE CURSUS UNIVERSITAIRE+ INTRODUCTION EXIGER IX-1-PL,environnement_climat
Les associations étudiantes en écologie sont asphyxiées par le manque de locaux et de subventions.,ASSOCIATION ÉTUDIANT ÉCOLOGIE ASPHYXIER LOCAL SUBVENTION MANQUER,environnement_climat
Pourquoi refusez-vous d’intégrer l’empreinte carbone des cantines scolaires dans vos critères de marchés publics ?,EMPREINTE CARBONE CANTINE SCOLAIRE CRITÈRE MARCHÉ PUBLIC INTÉGRER REFUSER POURQUOI IX-2-PL,environnement_climat
Les écoles privées sous contrat bénéficient de dérogations scandaleuses pour l’application des normes environnementales.,ÉCOLE PRIVÉ CONTRAT DÉROGATION NORME ENVIRONNEMENTAL SCANDALEUX BÉNÉFICIER,environnement_climat
Votre projet de ‘lycées zéros artificialisation’ est une coquille vide : aucune enveloppe budgétaire n’a été prévue.,PROJET LYCÉE ZÉRO ARTIFICIALISATION COQUILLE VIDE ENVELOPPE BUDGÉTAIRE AUCUN PRÉVOIR,environnement_climat
"Les jeunes générations sont en première ligne face à la crise climatique, yet leur voix est systématiquement ignorée dans les débats parlementaires.",JEUNE GÉNÉRATION CRISÉ CLIMATIQUE PREMIER LIGNE VOIX PARLEMENT DÉBAT IGNORER SYSTÉMATIQUE,environnement_climat
Le nombre d’heures consacrées à l’écologie dans les programmes du secondaire a chuté de 40% en dix ans – c’est une régression inacceptable.,HEURE ÉCOLOGIE PROGRAMME SECONDAIRE 40% 10 AN CHUTER RÉGRESSION INACCEPTABLE,environnement_climat
"Votre réforme du baccalauréat a relégué l’enseignement scientifique, y compris l’écologie, au rang d’option mineure.",RÉFORME BACCALAURÉAT ENSEIGNEMENT SCIENTIFIQUE ÉCOLOGIE OPTION MINEUR RELÉGUER,environnement_climat
"Les universités populaires en écologie, portées par des bénévoles, comblent les lacunes d’un système éducatif défaillant.",UNIVERSITÉ POPULAIRE ÉCOLOGIE BÉNÉVOLE LACUNE SYSTÈME ÉDUCATIF DÉFAILLANT COMBLER,environnement_climat
Pourquoi les académies refusent-elles d’appliquer les circulaires sur l’éducation au développement durable ?,ACADÉMIE CIRCULAIRE ÉDUCATION DÉVELOPPEMENT DURABLE APPLIQUER REFUSER POURQUOI,environnement_climat
Votre bilan en matière de formation continue des enseignants sur les transitions écologiques est désastreux.,BILAN FORMATION CONTINUE ENSEIGNANT TRANSITION ÉCOLOGIQUE DÉSASTREUX,environnement_climat
Les élèves des quartiers prioritaires ont trois fois moins accès aux ateliers sur la biodiversité que ceux des quartiers aisés.,ÉLÈVE QUARTIER PRIORITAIRE ATELIER BIODIVERSITÉ ACCÈS 3-FOIS MOINS QUARTIER AISÉ COMPARER,environnement_climat
Nous demandons la création d’un observatoire indépendant pour évaluer l’impact des politiques éducatives sur la transition écologique.,OBSERVATOIRE INDÉPENDANT CRÉATION POLITIQ ÉDUCATIF TRANSITION ÉCOLOGIQUE IMPACT ÉVALUER DEMANDER IX-1-PL,environnement_climat
Votre suppression des postes de conseillers principaux d’éducation spécialisés en développement durable est une erreur stratégique.,POSTE CONSEILLER PRINCIPAL ÉDUCATION SPÉCIALISÉ DÉVELOPPEMENT DURABLE SUPPRESSION ERREUR STRATÉGIQUE,environnement_climat
"Les écoles alternatives, comme les fermes-pédagogiques, prouvent que l’éducation environnementale peut être concrète et transformative.",ÉCOLE ALTERNATIF FERME-PÉDAGOGIQUE ÉDUCATION ENVIRONNEMENTAL CONCRET TRANSFORMATIF PREUVE,environnement_climat
Combien de temps faudra-t-il encore pour que les programmes scolaires reflètent l’urgence écologique déclarée par l’ONU ?,TEMPS PROGRAMME SCOLAIRE URGENCE ÉCOLOGIQUE ONU DÉCLARER REFLÉTER COMBIEN ENCORE,environnement_climat
Votre mépris pour l’éducation populaire en écologie est révélateur d’une vision élitiste et déconnectée des réalités sociales.,MÉPRIS ÉDUCATION POPULAIRE ÉCOLOGIE VISION ÉLITISTE RÉALITÉ SOCIAL DÉCONNECTÉ RÉVÉLATEUR,environnement_climat
"Les enseignants de SVT sont en première ligne pour sensibiliser les élèves, mais ils manquent cruellement de supports pédagogiques actualisés.",ENSEIGNANT SVT PREMIER LIGNE ÉLÈVE SENSIBILISER SUPPORT PÉDAGOGIQUE ACTUALISÉ MANQUER CRUEL,environnement_climat
Pourquoi les collectivities territoriales ne sont-elles pas associées à l’élaboration des programmes d’éducation environnementale ?,COLLECTIVITÉ TERRITORIAL PROGRAMME ÉDUCATION ENVIRONNEMENTAL ÉLABORATION ASSOCIER PAS POURQUOI,environnement_climat
Votre refus de financer les projets étudiants sur l’agroécologie montre un désintérêt flagrant pour les innovations sociales et environnementales.,PROJET ÉTUDIANT AGROÉCOLOGIE FINANCER REFUSER DÉSINTÉRÊT FLAGRANT INNOVATION SOCIAL ENVIRONNEMENTAL MONTRER,environnement_climat
Les inégalités d’accès aux connaissances écologiques entre les filières générales et professionnelles creusent les fractures sociales.,INÉGALITÉ ACCÈS CONNAISSANCE ÉCOLOGIQUE FILIÈRE GÉNÉRAL PROFESSIONNEL FRACTURE SOCIAL CREUSER,environnement_climat
Nous proposons un fonds national de 200 millions d’euros pour former 50 000 enseignants aux enjeux de la transition écologique d’ici 2025.,FONDS NATIONAL 200-MILLION EURO ENSEIGNANT 50000 TRANSITION ÉCOLOGIQUE FORMER 2025 PROPOSER IX-1-PL,environnement_climat
Votre politique de ‘lycées verts’ se résume à des panneau solaires et des poubelles de tri – où est l’ambition pédagogique ?,POLITIQ LYCÉE VERT PANNEAU SOLAIRE POUBELLE TRI AMBITION PÉDAGOGIQUE OÙ,environnement_climat
"Les étudiants en master d’écologie dénoncent une précarisation croissante de leurs conditions de recherche, faute de financements stables.",ÉTUDIANT MASTER ÉCOLOGIE PRÉCARISATION CONDITION RECHERCHE CROISSANT FINANCEMENT STABLE FAUTE DÉNONCER,environnement_climat
Pourquoi les rapports du GIEC ne sont-ils pas intégrés systématiquement dans les formations initiales des professeurs des écoles ?,RAPPORT GIEC FORMATION INITIAL PROFESSEUR ÉCOLE INTÉGRER SYSTÉMATIQUE PAS POURQUOI,environnement_climat
Votre réforme des ESPÉ a réduit de moitié le volume horaire consacré à l’éducation au développement durable.,RÉFORME ESPÉ VOLUME HORAIRE ÉDUCATION DÉVELOPPEMENT DURABLE RÉDUIRE MOITIÉ,environnement_climat
Les jeunes des zones rurales subissent une double peine : déserts pédagogiques et absence totale d’éducation à l’environnement.,JEUNE ZONE RURAL DÉSERT PÉDAGOGIQUE ÉDUCATION ENVIRONNEMENT ABSENCE TOTAL DOUBLE PEINE SUBIR,environnement_climat
Nous exigeons que les critères de labellisation ‘Éco-École’ incluent désormais des obligations en matière de formation des personnels.,CRITÈRE LABELLISATION ÉCO-ÉCOLE OBLIGATION FORMATION PERSONNEL INCLURE DÉSORMAIS EXIGER IX-1-PL,environnement_climat
Votre bilan sur l’intégration des Objectifs de Développement Durable dans les référentiels de l’Éducation nationale est accablant.,BILAN OBJECTIF DÉVELOPPEMENT DURABLE RÉFÉRENTIEL ÉDUCATION NATIONAL INTÉGRATION ACCABLANT,environnement_climat
Les classes de CM2 qui participent à des projets sur la transition énergétique obtiennent de meilleurs résultats en sciences – la preuve que l’écologie motive !,CLASSE CM2 PROJET TRANSITION ÉNERGÉTIQUE PARTICIPER RÉSULTAT SCIENCE BON MOTIVER ÉCOLOGIE PREUVE,environnement_climat
Pourquoi les manuels de géographie ignorent-ils systématiquement les initiatives locales en faveur de la sobriété énergétique ?,MANUEL GÉOGRAPHIE INITIATIVE LOCAL SOBRIÉTÉ ÉNERGÉTIQUE IGNORER SYSTÉMATIQUE POURQUOI,environnement_climat
Votre suppression des subventions pour les sorties en forêt classe est une attaque contre l’éveil écologique des enfants.,SUBVENTION SORTIE FORÊT CLASSE SUPPRESSION ATTAQUE ÉVEIL ÉCOLOGIQUE ENFANT,environnement_climat
"Les enseignants de philosophie réclament des ressources pour aborder l’éthique environnementale, aujourd’hui totalement absente des programmes.",ENSEIGNANT PHILOSOPHIE RESSOURCE ÉTHIQUE ENVIRONNEMENTAL RÉCLAMER PROGRAMME ABSENCE TOTAL AUJOURD'HUI,environnement_climat
"La transition énergétique ne peut se faire sans une taxe carbone aux frontières de l’Europe – sinon, nos entreprises seront étranglées par la concurrence déloyale !",TRANSITION ÉNERGIE RÉUSSIR POSSIBLE-PAS EUROPE FRONTIÈRE TAXE CARBONE SANS ENTREPRISE+ FRANCE CONCURRENCE DÉLOYALE ÉTRANGLER FINIR,environnement_climat
Vos subventions massives aux énergies fossiles contredisent vos beaux discours sur la sobriété énergétique – jusqu’à quand cette hypocrisie ?,ÉNERGIE FOSSILE SUBVENTION MASSIF IX-2-PL DISCOURS SOBRIÉTÉ ÉNERGIE CONTRADIRE HYPOCRISIE JUSQU'À QUAND ?,environnement_climat
Le gouvernement a cédé aux lobbies agricoles en repoussant l’interdiction des néonicotinoïdes – les abeilles paient le prix de votre lâcheté !,GOUVERNEMENT LOBBY AGRICOLE CÉDER NÉONICOTINOÏDE INTERDIRE REPOUSSER ABEILLE+ PRIX POSS-2-PL LÂCHETÉ,environnement_climat
"Notre plan ‘France 2030’ prévoit 30 milliards pour décarboner l’industrie, mais où sont les garanties que ces fonds ne finiront pas dans les poches des actionnaires ?",PLAN FRANCE-2030 30 MILLIARD INDUSTRIE DÉCARBONER PRÉVOIR FOND+ OÙ GARANTIE ACTIONNAIRE+ POCHE FINIR-PAS ?,environnement_climat
"Vous osez parler de justice climatique tout en autorisant l’extension des aéroports ? La cohérence, vous connaissez ?",JUSTICE CLIMATIQUE PARLER OSE AÉROPORT EXTENSION AUTORISER COHÉRENCE IX-2-PL CONNAÎTRE ?,environnement_climat
Les éoliennes offshore que vous encensez détruisent les écosystèmes marins et menacent les pêcheurs – avez-vous seulement consulté les scientifiques ?,ÉOLIENNE OFFSHORE IX-2-PL LOUER ÉCOSYSTÈME MARIN DÉTRUIRE PÊCHEUR+ MENACER SCIENTIFIQUE+ CONSULTER ?,environnement_climat
Votre projet de ‘nucléaire vert’ est une escroquerie intellectuelle – comment osez-vous classer l’atome dans les énergies renouvelables ?,PROJET NUCLÉAIRE VERT ESCROQUERIE INTELLECTUEL ATOME ÉNERGIE RENOUVELABLE CLASSER COMMENT OSE IX-2-PL ?,environnement_climat
Les ZFE ont asphyxié les artisans et les petits commerces – votre écologie punitive tue l’économie locale !,ZFE ARTISAN+ PETIT COMMERCE ASPHYXIER ÉCOLOGIE PUNITIVE ÉCONOMIE LOCAL TUER IX-2-PL RESPONSABLE,environnement_climat
"La France a divisé par deux ses émissions depuis 1990, mais vous ne parlez que des 1% restants – reconnaissez enfin nos efforts !",FRANCE 1990 ÉMISSION DIVISER-PAR-DEUX 1% RESTER IX-2-PL PARLER SEULEMENT EFFORT+ RECONNAÎTRE FINALEMENT EXIGER IX-1-PL,environnement_climat
Vos ‘assises de l’eau’ ne sont qu’un écran de fumée pour masquer l’inaction sur la pollution des nappes phréatiques !,ASSISE EAU ÉCRAN FUMÉE SEULEMENT POLLUTION NAPPE PHRÉATIQUE INACTION CACHER,environnement_climat
"Le recyclage des plastiques en France est une catastrophe : 22% seulement sont recyclés, contre 65% en Allemagne. Quand allez-vous agir ?",PLASTIQUE+ RECYCLAGE FRANCE CATASTROPHE 22% SEULEMENT ALLEMAGNE 65% QUAND AGIR IX-2-PL ?,environnement_climat
"Votre taxonomie verte exclut le gaz, mais l’inclut ‘temporairement’ pour les pays de l’Est – deux poids, deux mesures, comme d’habitude !",TAXONOMIE VERTE GAZ EXCLURE TEMPORAIREMENT PAYS EST EUROPE DEUX-POIDS DEUX-MESURE HABITUDE,environnement_climat
Les méga-bassines ne sont pas une solution durable – elles accaparent l’eau pour une poignée d’agriculteurs ultra-subventionnés !,MÉGA-BASSINE SOLUTION DURABLE ÊTRE-PAS EAU ACCAPARER AGRICULTEUR+ ULTRA-SUBVENTIONNÉ MINORITÉ,environnement_climat
"Vous avez promis 100% de trains propres d’ici 2035, mais la SNCF vient d’annoncer un report à 2040 – encore un mensonge d’État !",TRAIN PROPRE 2035 100% PROMETTRE SNCF 2040 REPORTER ANNONCER MENSONGE ÉTAT ENCORE,environnement_climat
La sobriété énergétique ne doit pas devenir un alibi pour justifier la précarité – les ménages modestes ont droit au confort thermique !,SOBRIÉTÉ ÉNERGIE ALIBI PRÉCARITÉ JUSTIFIER INTERDIRE MÉNAGE MODESTE CONFORT THERMIQUE DROIT AVOIR,environnement_climat
"Votre ‘plan vélo’ est une coquille vide : 250 millions sur 5 ans, alors que les Pays-Bas investissent 1 milliard par an !",PLAN VÉLO COQUILLE VIDE 5-AN 250-MILLION PAYS-BAS 1-MILLIARD AN INVESTIR COMPARER,environnement_climat
Les incitations fiscales pour les véhicules électriques profitent aux plus aisés – où est la justice sociale dans votre transition ?,INCITATION FISCAL VÉHICULE ÉLECTRIQUE RICHE+ PROFITER JUSTICE SOCIAL TRANSITION OÙ ?,environnement_climat
La France a perdu 30% de ses zones humides en 50 ans – votre ‘stratégie biodiversité’ est-elle autre chose qu’un catalogue de bonnes intentions ?,FRANCE ZONE HUMIDE 50-AN 30% PERDRE STRATÉGIE BIODIVERSITÉ CATALOGUE BONNE-INTENTION SEULEMENT ?,environnement_climat
"Vous imposez des normes environnementales aux PME, mais vous fermez les yeux sur les géants du CAC 40 – c’est ça, votre écologie ‘équitable’ ?",NORME ENVIRONNEMENT PME IMPOSER GÉANT CAC-40 YEUX FERMER ÉCOLOGIE ÉQUITABLE ÇA ?,environnement_climat
"Le solaire photovoltaïque couvre aujourd’hui 4% de nos besoins – avec votre frilosité, on atteindra 10% en 2050, bien après la Chine et l’Inde !",SOLAIRE PHOTOVOLTAÏQUE 4% BESOIN COUVRIR AUJOURD'HUI 2050 10% ATTEINDRE FRILOSITÉ POSS-2-PL CHINE INDE DÉPASSER LONGTEMPS,environnement_climat
"Vos ‘contrats de transition écologique’ sont des usines à gaz : les territoires ruraux étouffent sous les procédures, pendant que les métropoles raflent les subventions !",CONTRAT TRANSITION ÉCOLOGIQUE USINE-GAZ TERRITOIRE RURAL PROCÉDURE+ ÉTOUFFER MÉTROPOLE SUBVENTION RAFLER,environnement_climat
